# Ablation study, per class (paper Sec. 4.7, tab:ablation_results).
# 2,000 stratified classes x 5 configurations, paired: every configuration produced a
# result for every class. The No-Classifier arm is identical to Full Crew on every
# class that compiled on the first attempt, since the Classifier runs only from the
# second correction attempt onward and cannot affect a class that never reached it.
class_id,repo_id,class_name,package,configuration,CR_initial,CR_after_fix,fix_iterations,line_coverage,branch_coverage,method_coverage,mutation_score,num_tests,AR,EH,MG,EA,LT,UT,RO,MNT
1030,13129,Class1029,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,97.86,100.00,96.44,93.19,10,0.09,0,0,0,0.62,0,0,8
1031,13130,Class1030,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,90.79,96.57,96.63,16,0.13,0,0,1,2.01,1,0,6
1032,13131,Class1031,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,92.77,100.00,100.00,18,0.59,1,0,1,1.86,0,0,13
1033,13132,Class1032,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,22,0.17,0,0,1,0.00,0,0,7
1034,13133,Class1033,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,96.75,100.00,95.23,14,0.41,0,0,1,1.45,0,0,6
1035,13134,Class1034,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,79.91,72.33,83.67,78.08,23,0.68,0,0,1,2.07,0,0,6
1036,13135,Class1035,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,96.49,100.00,100.00,100.00,17,0.18,0,0,0,1.73,0,0,13
1037,13136,Class1036,com.example.service,No-Classifier (w/o progress),0.0,100.0,4,69.78,64.58,79.37,60.33,20,0.55,0,0,0,2.28,1,0,8
1038,13137,Class1037,org.apache.util,No-Classifier (w/o progress),0.0,100.0,4,63.78,54.83,84.18,56.28,9,0.81,1,0,2,2.37,0,0,6
1039,13138,Class1038,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,93.44,94.24,98.96,98.70,1,0.00,0,0,0,2.02,0,0,7
1040,13139,Class1039,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,86.53,25,0.26,0,0,4,0.03,0,0,8
1041,13140,Class1040,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,96.04,96.46,100.00,15,0.69,0,0,0,0.82,0,0,6
1042,13141,Class1041,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.17,1,0,0,0.11,0,0,8
1043,13142,Class1042,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.28,0,0,1,1.46,1,0,10
1044,13143,Class1043,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,92.04,95.97,100.00,90.48,12,0.81,0,1,3,1.58,0,0,5
1045,13144,Class1044,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,92.98,91.66,96.36,71.04,17,0.18,0,0,0,1.48,0,0,8
1046,13145,Class1045,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,96.55,91.38,97.92,99.72,12,0.57,0,0,2,0.43,0,0,5
1047,13146,Class1046,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,81.65,73.60,88.15,77.89,12,0.60,0,0,0,2.35,0,0,5
1048,13147,Class1047,org.apache.util,No-Classifier (w/o progress),0.0,100.0,2,67.70,65.61,87.63,63.80,6,0.84,2,0,0,1.98,1,0,7
1049,13148,Class1048,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,86.35,8,0.13,0,0,1,1.75,0,0,5
1050,13149,Class1049,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,94.71,100.00,100.00,90.06,18,0.56,0,0,0,0.24,0,0,6
1051,13150,Class1050,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,93.33,90.10,92.95,100.00,11,0.55,0,0,1,1.64,0,0,7
1052,13151,Class1051,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,98.32,100.00,100.00,17,0.24,0,0,1,0.31,0,0,6
1053,13152,Class1052,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,93.53,82.92,89.08,94.06,12,0.70,0,0,2,0.16,0,0,10
1054,13153,Class1053,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,1,0.24,0,0,0,1.38,0,0,6
1055,13154,Class1054,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,99.84,92.71,96.52,79.89,15,0.24,0,0,0,0.74,0,0,7
1056,13155,Class1055,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,93.28,88.47,93.42,98.07,19,0.66,0,0,1,0.66,0,1,12
1057,13156,Class1056,com.example.service,No-Classifier (w/o progress),0.0,100.0,3,67.36,57.21,90.39,57.23,6,0.72,0,0,1,2.34,0,0,7
1058,13157,Class1057,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,92.93,90.82,95.69,81.53,13,0.50,0,0,1,1.40,0,0,7
1059,13158,Class1058,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,86.01,95.67,97.42,10,0.29,0,0,0,1.47,0,0,6
1060,13159,Class1059,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,9,0.14,1,0,1,1.17,0,0,7
1061,13160,Class1060,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,19,0.00,0,0,0,1.37,0,0,6
1062,13161,Class1061,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,90.15,80.08,86.75,99.98,11,0.66,0,0,0,1.97,0,0,10
1063,13162,Class1062,org.apache.util,No-Classifier (w/o progress),0.0,0.0,5,,,,,22,,,,,,,,
1064,13163,Class1063,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,96.83,100.00,100.00,84.00,20,0.11,1,0,3,0.79,0,0,9
1065,13164,Class1064,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,6,0.00,1,0,2,0.97,0,0,6
1066,13165,Class1065,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,7,0.12,0,0,0,1.59,0,0,9
1067,13166,Class1066,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,77.52,76.46,94.25,84.46,9,0.25,0,0,3,1.75,0,0,7
1068,13167,Class1067,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,16,0.25,0,0,0,0.00,0,0,8
1069,13168,Class1068,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,13,0.02,0,0,0,0.60,1,0,8
1070,13169,Class1069,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,90.78,76.72,90.67,100.00,8,0.12,0,0,0,1.86,0,0,14
1071,13170,Class1070,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,90.92,90.71,100.00,76.77,18,0.43,1,0,0,1.39,0,0,8
1072,13171,Class1071,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,78.50,72.10,89.61,87.29,12,0.58,1,0,0,2.59,0,0,13
1073,13172,Class1072,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,96.11,100.00,100.00,13,0.46,0,0,1,1.43,0,0,6
1074,13173,Class1073,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,92.51,100.00,100.00,17,0.46,0,0,2,1.38,0,0,9
1075,13174,Class1074,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,95.77,92.13,98.92,100.00,12,0.51,0,0,2,1.28,0,0,9
1076,13175,Class1075,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,90.06,76.82,96.09,82.77,8,0.42,1,0,1,1.67,0,0,8
1077,13176,Class1076,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,96.93,100.00,100.00,97.15,28,0.33,0,0,3,1.88,1,0,11
1078,13177,Class1077,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,7,0.25,0,0,2,1.37,1,0,7
1079,13178,Class1078,io.core.net,No-Classifier (w/o progress),0.0,0.0,5,,,,,18,,,,,,,,
1080,13179,Class1079,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,86.19,82.87,90.05,96.24,15,0.30,0,1,0,0.80,1,0,10
1081,13180,Class1080,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,96.75,14,0.28,0,0,1,1.10,0,0,6
1082,13181,Class1081,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.18,0,0,0,0.84,0,0,10
1083,13182,Class1082,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,88.97,81.18,95.30,77.45,25,0.44,0,0,1,1.57,0,0,9
1084,13183,Class1083,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,95.85,88.80,100.00,91.80,11,0.44,1,0,0,1.66,0,0,8
1085,13184,Class1084,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,92.38,87.97,94.45,88.68,26,0.59,0,0,3,1.39,0,0,9
1086,13185,Class1085,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,88.13,83.83,97.77,81.57,16,0.18,0,0,1,1.31,0,0,7
1087,13186,Class1086,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,83.44,82.82,90.32,95.72,7,0.71,1,0,4,1.20,0,0,12
1088,13187,Class1087,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,88.60,85.41,91.38,87.18,16,0.72,0,0,1,2.21,0,0,11
1089,13188,Class1088,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,7,0.24,0,0,1,1.44,0,0,9
1090,13189,Class1089,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,95.05,93.21,99.33,100.00,22,0.05,1,0,1,0.29,0,0,12
1091,13190,Class1090,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,86.90,83.56,96.18,93.33,18,0.40,0,0,2,0.67,0,0,9
1092,13191,Class1091,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,95.82,84.61,100.00,84.33,1,0.46,0,0,0,1.47,0,0,9
1093,13192,Class1092,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,98.18,96.45,97.62,100.00,16,0.42,1,0,0,0.49,0,0,6
1094,13193,Class1093,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,21,0.28,1,1,0,0.67,0,0,10
1095,13194,Class1094,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,84.51,83.61,88.58,95.81,26,0.72,0,0,1,1.68,0,0,10
1096,13195,Class1095,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,92.86,80.45,94.64,93.29,6,0.45,0,1,0,1.37,0,0,5
1097,13196,Class1096,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,7,0.17,0,0,0,1.36,0,1,13
1098,13197,Class1097,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,89.51,81.95,94.76,77.95,9,0.65,0,0,0,2.20,0,1,10
1099,13198,Class1098,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,95.83,92.06,94.87,99.59,16,0.86,0,0,0,0.69,2,0,12
1100,13199,Class1099,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,98.45,100.00,100.00,100.00,9,0.35,0,1,1,0.67,0,0,6
1101,13200,Class1100,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,21,0.00,0,0,2,0.64,0,0,8
1102,13201,Class1101,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,96.06,84.33,99.45,86.84,7,0.12,1,0,1,0.62,0,0,8
1103,13202,Class1102,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,94.13,90.05,97.13,91.91,12,0.52,0,1,1,1.95,0,0,9
1104,13203,Class1103,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,22,0.58,0,0,1,0.13,0,0,8
1105,13204,Class1104,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.12,0,0,1,1.42,0,0,9
1106,13205,Class1105,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,94.90,94.36,94.54,100.00,20,0.53,0,0,0,1.72,0,0,7
1107,13206,Class1106,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,78.05,69.47,85.01,98.36,8,0.66,1,0,2,2.50,0,0,6
1108,13207,Class1107,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,90.97,86.14,93.87,99.68,21,0.60,0,0,2,1.89,0,0,7
1109,13208,Class1108,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,25,0.21,1,1,0,2.13,0,0,11
1110,13209,Class1109,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,98.05,96.82,100.00,94.13,16,0.21,0,0,1,2.24,2,0,9
1111,13210,Class1110,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.18,0,0,1,0.00,0,0,6
1112,13211,Class1111,com.example.service,No-Classifier (w/o progress),0.0,0.0,5,,,,,5,,,,,,,,
1113,13212,Class1112,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,9,0.17,1,0,1,1.27,0,0,10
1114,13213,Class1113,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,99.93,97.88,98.73,91.07,21,0.25,1,0,2,1.72,0,0,10
1115,13214,Class1114,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,93.82,88.70,98.85,97.56,25,0.04,0,0,0,0.46,0,0,6
1116,13215,Class1115,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,93.12,86.73,99.33,90.58,8,0.92,0,1,0,1.40,0,0,8
1117,13216,Class1116,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,18,0.00,1,0,0,0.60,1,0,7
1118,13217,Class1117,org.apache.util,No-Classifier (w/o progress),0.0,0.0,5,,,,,11,,,,,,,,
1119,13218,Class1118,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,86.43,85.34,97.75,100.00,14,0.44,2,1,1,1.71,0,0,10
1120,13219,Class1119,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,98.33,100.00,100.00,100.00,26,0.02,0,0,0,0.79,0,0,8
1121,13220,Class1120,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,85.66,82.79,91.16,64.23,12,0.67,1,0,1,1.66,0,0,6
1122,13221,Class1121,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,93.91,91.84,100.00,100.00,17,0.19,0,0,1,0.69,0,0,6
1123,13222,Class1122,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,17,0.00,1,0,1,1.35,0,0,8
1124,13223,Class1123,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,94.23,100.00,100.00,100.00,19,0.00,1,0,1,1.36,0,0,10
1125,13224,Class1124,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,96.74,16,0.40,1,0,2,1.70,0,0,6
1126,13225,Class1125,org.adbcj.mysql.codec,No-Classifier (w/o progress),0.0,100.0,4,64.74,58.90,89.95,65.47,22,0.66,0,0,0,2.34,0,0,9
1127,13226,Class1126,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,97.23,100.00,100.00,100.00,16,0.37,0,0,0,2.12,0,0,7
1128,13227,Class1127,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,96.18,97.74,100.00,94.48,21,0.27,0,0,0,0.79,0,0,6
1129,13228,Class1128,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,97.89,93.23,98.95,93.98,18,0.28,0,0,0,2.12,1,0,7
1130,13229,Class1129,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,97.13,100.00,100.00,7,0.21,0,0,0,1.44,0,0,14
1131,13230,Class1130,org.adbcj.mysql.codec,No-Classifier (w/o progress),0.0,100.0,2,64.53,66.30,90.37,55.00,14,0.83,0,0,0,2.69,0,0,11
1132,13231,Class1131,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,94.39,100.00,9,0.51,0,0,1,0.47,0,0,11
1133,13232,Class1132,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,23,0.19,0,1,2,0.37,1,0,15
1134,13233,Class1133,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,19,0.00,0,0,3,0.47,1,0,7
1135,13234,Class1134,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,98.86,100.00,100.00,6,0.37,0,0,0,0.40,0,0,7
1136,13235,Class1135,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,96.50,87.99,100.00,96.19,24,0.37,0,0,1,1.03,0,0,8
1137,13236,Class1136,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,93.99,24,0.28,2,0,0,0.26,0,0,9
1138,13237,Class1137,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,88.85,90.93,100.00,74.58,20,0.51,0,0,1,1.77,0,0,10
1139,13238,Class1138,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,98.62,97.90,100.00,99.16,26,0.27,0,0,0,0.96,0,0,8
1140,13239,Class1139,com.data.repo,No-Classifier (w/o progress),0.0,100.0,2,64.72,62.22,87.68,60.30,9,0.94,0,0,3,1.22,0,0,7
1141,13240,Class1140,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,91.65,79.70,97.71,100.00,8,0.76,0,1,1,1.09,0,0,11
1142,13241,Class1141,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,6,0.13,0,0,1,0.00,0,0,6
1143,13242,Class1142,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,94.84,100.00,100.00,89.66,16,0.67,0,0,0,1.56,0,0,5
1144,13243,Class1143,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,99.58,90.80,100.00,100.00,13,0.13,0,0,2,2.10,0,0,5
1145,13244,Class1144,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,93.32,96.51,99.03,90.17,6,0.20,1,0,3,1.08,0,0,8
1146,13245,Class1145,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,94.19,100.00,91.06,17,0.00,0,0,2,1.21,0,0,9
1147,13246,Class1146,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,87.69,73.58,96.36,81.21,8,0.85,0,0,1,3.07,0,0,6
1148,13247,Class1147,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,99.22,97.84,100.00,100.00,19,0.33,0,0,1,0.59,0,0,8
1149,13248,Class1148,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,97.91,94.16,96.27,95.64,11,0.58,0,0,1,1.17,0,0,9
1150,13249,Class1149,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,18,0.39,0,0,2,0.78,0,0,6
1151,13250,Class1150,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,99.61,88.89,100.00,92.15,7,0.55,0,0,1,0.85,0,0,5
1152,13251,Class1151,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,14,0.06,0,0,0,1.13,0,0,9
1153,13252,Class1152,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,97.23,99.03,100.00,7,0.42,2,0,0,1.16,2,1,6
1154,13253,Class1153,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,97.50,7,0.37,0,0,1,0.52,0,0,10
1155,13254,Class1154,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,94.28,100.00,100.00,88.74,1,0.57,0,0,0,1.44,0,0,7
1156,13255,Class1155,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,94.74,93.98,99.66,88.45,6,0.68,0,0,0,1.22,0,0,8
1157,13256,Class1156,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,96.83,84.14,100.00,100.00,17,0.38,0,0,4,0.65,0,0,10
1158,13257,Class1157,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,99.60,90.99,100.00,98.05,9,0.00,0,0,1,0.60,1,0,11
1159,13258,Class1158,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,90.33,87.43,96.13,93.71,11,0.25,0,0,0,1.54,0,0,8
1160,13259,Class1159,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,86.70,75.40,81.49,79.68,18,0.80,0,0,0,2.11,0,0,6
1161,13260,Class1160,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,93.25,100.00,92.85,12,0.33,0,1,1,0.48,0,0,7
1162,13261,Class1161,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,91.83,83.60,98.07,90.62,26,0.54,0,1,1,0.60,0,1,12
1163,13262,Class1162,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,96.76,100.00,100.00,100.00,22,0.38,0,0,1,0.91,0,1,5
1164,13263,Class1163,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,88.06,86.60,97.93,100.00,24,0.66,0,0,1,0.32,1,0,7
1165,13264,Class1164,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,89.48,100.00,99.37,15,0.21,0,0,2,0.61,0,0,12
1166,13265,Class1165,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,88.11,85.62,91.26,84.07,14,0.58,0,0,2,2.05,0,0,10
1167,13266,Class1166,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,25,0.29,0,0,1,0.84,0,0,6
1168,13267,Class1167,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,98.37,9,0.00,0,0,1,0.96,0,0,8
1169,13268,Class1168,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,94.40,82.64,99.90,85.68,13,0.83,1,0,2,0.98,0,0,10
1170,13269,Class1169,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,82.60,77.80,89.47,74.64,7,0.57,0,0,0,2.53,0,0,10
1171,13270,Class1170,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,12,0.02,1,1,1,0.00,0,0,11
1172,13271,Class1171,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,11,0.22,0,0,1,1.40,0,0,6
1173,13272,Class1172,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,80.70,19,0.00,0,0,0,1.43,0,0,6
1174,13273,Class1173,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,99.58,100.00,100.00,100.00,15,0.36,0,0,0,0.98,0,0,7
1175,13274,Class1174,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,85.08,79.24,88.99,71.24,22,0.70,0,0,2,1.75,0,0,9
1176,13275,Class1175,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,81.88,74.70,88.09,85.94,17,0.64,0,0,0,1.25,0,0,8
1177,13276,Class1176,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,13,0.42,1,0,1,0.62,1,1,6
1178,13277,Class1177,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,90.17,85.68,91.32,86.53,1,0.34,0,0,0,1.23,0,0,10
1179,13278,Class1178,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,100.00,99.17,100.00,100.00,7,0.55,0,2,3,1.87,0,0,8
1180,13279,Class1179,com.data.repo,No-Classifier (w/o progress),0.0,100.0,4,62.49,54.72,81.90,72.61,11,0.71,0,0,0,3.57,0,0,9
1181,13280,Class1180,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,89.99,7,0.36,0,0,0,0.37,1,0,5
1182,13281,Class1181,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,10,0.08,0,0,0,0.46,0,0,7
1183,13282,Class1182,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,92.75,95.26,96.25,12,0.53,1,0,1,1.35,1,0,7
1184,13283,Class1183,io.core.net,No-Classifier (w/o progress),0.0,0.0,5,,,,,8,,,,,,,,
1185,13284,Class1184,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,13,0.16,0,0,1,0.62,1,0,13
1186,13285,Class1185,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,78.84,71.93,84.51,69.25,1,0.60,0,0,0,1.20,0,0,12
1187,13286,Class1186,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,97.63,99.20,100.00,96.42,13,0.49,0,0,0,1.33,0,0,16
1188,13287,Class1187,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,91.50,98.91,94.46,14,0.18,1,0,0,1.15,0,0,6
1189,13288,Class1188,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,78.58,76.02,83.58,75.09,18,0.43,1,1,0,2.72,0,0,10
1190,13289,Class1189,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,80.64,68.31,91.03,87.76,12,0.41,1,0,3,2.38,0,0,6
1191,13290,Class1190,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,93.46,27,0.79,0,0,3,1.11,0,0,7
1192,13291,Class1191,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,96.07,100.00,100.00,97.59,9,0.78,1,1,1,0.85,0,0,7
1193,13292,Class1192,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,91.91,98.62,100.00,11,0.27,0,0,0,1.61,0,0,10
1194,13293,Class1193,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,88.22,89.78,94.25,69.17,23,0.69,0,0,1,1.64,0,0,8
1195,13294,Class1194,com.data.repo,No-Classifier (w/o progress),100.0,100.0,0,98.67,90.05,100.00,88.63,12,0.22,0,0,1,0.71,1,0,8
1196,13295,Class1195,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,89.50,81.52,93.98,99.62,9,0.30,0,0,2,0.98,0,0,10
1197,13296,Class1196,com.example.service,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,9,0.45,0,0,3,0.66,0,0,8
1198,13297,Class1197,org.apache.util,No-Classifier (w/o progress),100.0,100.0,0,100.00,100.00,100.00,100.00,1,0.07,0,0,0,0.00,0,0,6
1199,13298,Class1198,io.core.net,No-Classifier (w/o progress),100.0,100.0,0,91.52,74.86,95.77,87.69,18,0.27,0,0,0,1.76,0,0,6
1200,13299,Class1199,com.data.repo,No-Classifier (w/o progress),0.0,100.0,4,60.54,52.11,84.22,75.75,1,0.98,0,0,0,2.30,0,0,7
1201,13300,Class1200,org.adbcj.mysql.codec,No-Classifier (w/o progress),100.0,100.0,0,93.75,90.98,100.00,100.00,18,0.31,0,0,1,1.65,0,0,5
