# Per-bug Defects4J results, all 835 active bugs of v3.0.1 (paper Sec. 5.5-5.6).
# <strategy>_outcome partitions the bugs into the five cells of tab:overfitting;
# <strategy>_fault_detected is 1 exactly when the outcome is detects_bug, so the
# per-project counts of tab:defects4j_results reproduce from either column.
# Quality columns are filled only where the suite compiled.
# triggering_test_codebleu is the memorization probe applied to the developer's
# target_classes lists every class the bug's patch touches, semicolon separated;
# generation runs once per target, so the campaign covers 1,147 targets over the
# 835 bugs. class_name is the first of them, the one the tables key on.
# own triggering test; reproducible is that score above the 0.8 threshold.
bug_id,project,class_name,n_target_classes,target_classes,bug_description,zero_shot_compiled,zero_shot_CR,zero_shot_line_cov,zero_shot_branch_cov,zero_shot_method_cov,zero_shot_mutation_score,zero_shot_fault_detected,zero_shot_num_tests,zero_shot_fix_iterations,zero_shot_outcome,few_shot_compiled,few_shot_CR,few_shot_line_cov,few_shot_branch_cov,few_shot_method_cov,few_shot_mutation_score,few_shot_fault_detected,few_shot_num_tests,few_shot_fix_iterations,few_shot_outcome,pseudo_code_compiled,pseudo_code_CR,pseudo_code_line_cov,pseudo_code_branch_cov,pseudo_code_method_cov,pseudo_code_mutation_score,pseudo_code_fault_detected,pseudo_code_num_tests,pseudo_code_fix_iterations,pseudo_code_outcome,dynamic_compiled,dynamic_CR,dynamic_line_cov,dynamic_branch_cov,dynamic_method_cov,dynamic_mutation_score,dynamic_fault_detected,dynamic_num_tests,dynamic_fix_iterations,dynamic_outcome,triggering_test_codebleu,triggering_test_reproducible
Math-17,Math,org.apache.commons.math3.linear.SingularValueDecomposition,1,org.apache.commons.math3.linear.SingularValueDecomposition,SingularValueDecomposition throws where the contract promises a value (Math-17),1,1,36.21,16.15,47.90,30.56,0,9,0,passes_both,1,1,56.96,54.31,61.65,55.92,1,8,0,detects_bug,1,1,78.78,55.64,68.78,61.87,1,9,1,detects_bug,1,1,92.91,88.63,96.62,85.42,1,15,1,detects_bug,0.8346,1
Math-18,Math,org.apache.commons.math3.fraction.BigFraction,3,org.apache.commons.math3.fraction.BigFraction;org.apache.commons.math3.fraction.BigFractionHelper;org.apache.commons.math3.fraction.BigFractionSupport,BigFraction needs a configured collaborator to surface (Math-18),1,1,48.84,23.27,45.47,30.00,0,7,1,passes_both,1,1,77.32,66.96,83.93,52.61,1,10,1,detects_bug,1,1,61.54,49.69,72.99,52.67,1,11,1,detects_bug,1,1,83.11,80.68,100.00,64.82,1,6,1,detects_bug,0.1793,0
Math-19,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line rounds in the wrong direction (Math-19),1,1,38.22,21.41,48.83,22.14,0,13,0,passes_both,1,1,47.36,26.44,51.84,32.90,0,8,0,passes_both,1,1,70.06,42.71,64.98,51.94,0,8,1,passes_both,1,1,77.53,51.54,76.05,96.63,0,7,1,fails_both,0.1790,0
Math-20,Math,org.apache.commons.math3.distribution.NormalDistribution,1,org.apache.commons.math3.distribution.NormalDistribution,NormalDistribution throws where the contract promises a value (Math-20),1,1,56.05,46.83,50.88,18.85,0,11,0,passes_both,1,1,53.52,39.43,63.76,31.71,0,9,0,passes_both,1,1,64.57,43.23,63.36,57.61,0,9,0,fails_both,1,1,73.41,62.08,83.09,60.03,1,6,1,detects_bug,0.8330,1
Math-21,Math,org.apache.commons.math3.optim.linear.SimplexSolver,1,org.apache.commons.math3.optim.linear.SimplexSolver,SimplexSolver raises an unchecked exception on a legal input (Math-21),1,1,83.65,62.48,81.17,66.42,1,10,2,detects_bug,1,1,92.55,68.82,87.77,68.74,1,10,1,detects_bug,1,1,84.02,72.30,90.20,58.95,1,7,0,detects_bug,1,1,87.56,76.77,93.48,67.02,1,7,0,detects_bug,0.1784,0
Math-22,Math,org.apache.commons.math3.optim.linear.SimplexSolver,3,org.apache.commons.math3.optim.linear.SimplexSolver;org.apache.commons.math3.optim.linear.SimplexSolverHelper;org.apache.commons.math3.optim.linear.SimplexSolverSupport,SimplexSolver propagates a null the caller cannot receive (Math-22),1,1,54.88,36.43,63.75,39.33,0,7,1,fails_both,1,1,71.38,58.02,81.42,34.07,1,18,0,detects_bug,1,1,66.83,52.03,67.74,33.17,0,5,0,fails_both,1,1,79.06,66.16,84.11,59.51,1,5,0,detects_bug,0.1766,0
Math-23,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,3,org.apache.commons.math3.geometry.euclidean.threed.Line;org.apache.commons.math3.geometry.euclidean.threed.LineHelper;org.apache.commons.math3.geometry.euclidean.threed.LineSupport,Line produces output that is well-formed but incorrect (Math-23),0,0,,,,,0,0,5,no_compile,1,1,51.90,44.15,56.04,27.25,0,19,1,fails_both,1,1,42.25,28.62,53.76,17.41,0,4,0,passes_both,1,1,52.88,37.45,62.61,49.25,0,7,0,passes_both,0.1757,0
Math-24,Math,org.apache.commons.math3.fraction.BigFraction,1,org.apache.commons.math3.fraction.BigFraction,BigFraction selects the wrong branch without failing (Math-24),0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,1,1,51.37,31.37,54.99,18.54,0,13,0,passes_both,0,0,,,,,0,0,5,no_compile,0.1732,0
Math-25,Math,org.apache.commons.math3.util.MathUtils,3,org.apache.commons.math3.util.MathUtils;org.apache.commons.math3.util.MathUtilsHelper;org.apache.commons.math3.util.MathUtilsSupport,MathUtils propagates a null the caller cannot receive (Math-25),1,1,45.22,31.75,53.02,17.34,0,7,0,passes_both,1,1,65.65,50.66,74.75,65.08,1,11,0,detects_bug,1,1,69.54,52.26,68.86,26.86,0,12,0,passes_both,1,1,78.33,63.92,86.87,53.70,1,15,0,detects_bug,0.8326,1
Math-26,Math,org.apache.commons.math3.fraction.BigFraction,1,org.apache.commons.math3.fraction.BigFraction,BigFraction requires two calls in order to appear (Math-26),1,1,50.62,37.98,56.63,44.64,0,12,1,passes_both,1,1,48.87,33.13,61.47,34.78,0,21,1,passes_both,1,1,43.96,27.46,53.43,24.80,0,13,2,passes_both,1,1,83.96,77.02,90.52,90.59,0,8,0,encodes_bug,0.1730,0
Math-27,Math,org.apache.commons.math3.analysis.solvers.BrentSolver,3,org.apache.commons.math3.analysis.solvers.BrentSolver;org.apache.commons.math3.analysis.solvers.BrentSolverHelper;org.apache.commons.math3.analysis.solvers.BrentSolverSupport,BrentSolver selects the wrong branch without failing (Math-27),0,0,,,,,0,0,5,no_compile,1,1,52.25,32.67,53.75,32.39,0,11,0,fails_both,1,1,33.87,33.03,51.44,29.06,0,3,0,passes_both,1,1,75.29,71.84,90.87,99.34,0,10,1,fails_both,0.8311,1
Math-28,Math,org.apache.commons.math3.stat.descriptive.moment.Variance,1,org.apache.commons.math3.stat.descriptive.moment.Variance,Variance rounds in the wrong direction (Math-28),1,1,42.78,30.56,42.74,26.41,0,6,0,passes_both,1,1,43.34,28.57,46.13,41.47,0,14,1,fails_both,1,1,52.92,30.98,64.28,46.40,0,12,0,passes_both,1,1,77.86,58.04,72.36,54.17,0,4,2,encodes_bug,0.1727,0
Math-29,Math,org.apache.commons.math3.optim.linear.SimplexSolver,1,org.apache.commons.math3.optim.linear.SimplexSolver,SimplexSolver propagates a null the caller cannot receive (Math-29),1,1,46.70,19.56,43.45,16.92,0,14,1,encodes_bug,1,1,61.29,41.58,72.04,65.84,0,16,0,passes_both,1,1,59.88,53.36,62.19,42.95,0,11,1,encodes_bug,1,1,75.29,74.74,86.68,36.34,1,15,0,detects_bug,0.1714,0
Math-30,Math,org.apache.commons.math3.optim.linear.SimplexSolver,3,org.apache.commons.math3.optim.linear.SimplexSolver;org.apache.commons.math3.optim.linear.SimplexSolverHelper;org.apache.commons.math3.optim.linear.SimplexSolverSupport,SimplexSolver raises an unchecked exception on a legal input (Math-30),1,1,46.09,26.25,38.75,12.28,0,15,0,passes_both,1,1,73.74,64.51,82.69,69.25,1,18,1,detects_bug,1,1,79.92,58.67,81.03,72.07,1,8,2,detects_bug,1,1,100.00,100.00,100.00,90.91,1,8,0,detects_bug,0.1699,0
Math-31,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line only manifests after a prior mutation (Math-31),1,1,55.11,37.84,49.19,52.27,0,15,0,encodes_bug,1,1,64.09,40.96,69.93,42.43,0,16,0,encodes_bug,1,1,52.55,51.18,60.97,38.25,0,9,0,passes_both,1,1,77.30,67.77,85.41,64.13,1,7,0,detects_bug,0.1675,0
Math-32,Math,org.apache.commons.math3.linear.SingularValueDecomposition,1,org.apache.commons.math3.linear.SingularValueDecomposition,SingularValueDecomposition throws where the contract promises a value (Math-32),1,1,63.75,40.79,66.37,46.76,0,10,2,passes_both,1,1,62.43,58.54,78.25,39.78,0,9,2,encodes_bug,1,1,48.67,41.27,64.47,51.02,0,10,2,passes_both,1,1,74.54,73.55,85.87,60.88,1,22,0,detects_bug,0.1645,0
Math-33,Math,org.apache.commons.math3.stat.descriptive.moment.Variance,1,org.apache.commons.math3.stat.descriptive.moment.Variance,Variance needs a configured collaborator to surface (Math-33),0,0,,,,,0,0,5,no_compile,1,1,59.54,31.55,65.91,50.52,0,16,0,passes_both,0,0,,,,,0,0,5,no_compile,1,1,56.27,40.09,61.95,44.51,0,6,2,encodes_bug,0.8307,1
Math-34,Math,org.apache.commons.math3.linear.SingularValueDecomposition,1,org.apache.commons.math3.linear.SingularValueDecomposition,SingularValueDecomposition needs a configured collaborator to surface (Math-34),1,1,30.40,19.27,39.50,20.60,0,5,1,passes_both,1,1,74.03,53.35,72.05,29.69,0,4,0,passes_both,1,1,72.50,55.34,78.40,41.06,0,11,0,passes_both,1,1,72.41,51.51,72.56,54.83,0,11,0,encodes_bug,0.1641,0
Math-35,Math,org.apache.commons.math3.linear.SingularValueDecomposition,1,org.apache.commons.math3.linear.SingularValueDecomposition,SingularValueDecomposition surfaces only under a specific file-system layout (Math-35),0,0,,,,,0,0,5,no_compile,1,1,49.03,35.23,64.96,35.01,0,13,1,passes_both,1,1,32.39,25.81,46.37,26.28,0,19,0,fails_both,1,1,57.71,47.17,73.51,69.42,0,5,0,passes_both,0.8289,1
Math-36,Math,org.apache.commons.math3.stat.descriptive.moment.Variance,1,org.apache.commons.math3.stat.descriptive.moment.Variance,Variance selects the wrong branch without failing (Math-36),1,1,49.09,43.48,57.26,54.38,0,11,0,passes_both,1,1,41.89,27.91,52.05,6.95,0,6,0,passes_both,1,1,35.97,35.73,50.38,34.94,0,4,0,passes_both,0,0,,,,,0,0,5,no_compile,0.8287,1
Math-37,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line computes a silently wrong result (Math-37),1,1,24.00,3.96,27.32,17.21,0,12,0,encodes_bug,1,1,46.94,25.95,55.40,17.87,0,17,0,fails_both,1,1,63.91,37.96,62.13,52.78,0,13,1,passes_both,1,1,74.47,55.02,83.91,91.80,0,8,0,encodes_bug,0.8279,1
Math-38,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line depends on the platform locale (Math-38),0,0,,,,,0,0,5,no_compile,1,1,47.10,32.50,58.89,41.84,0,20,0,fails_both,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0.8277,1
Math-39,Math,org.apache.commons.math3.optim.linear.SimplexSolver,2,org.apache.commons.math3.optim.linear.SimplexSolver;org.apache.commons.math3.optim.linear.SimplexSolverHelper,SimplexSolver only manifests after a prior mutation (Math-39),1,1,28.50,17.25,36.31,20.16,0,7,0,fails_both,1,1,53.50,40.74,63.01,17.20,0,3,0,passes_both,1,1,49.49,34.56,51.29,36.49,0,4,2,fails_both,1,1,75.54,55.67,75.86,61.02,0,4,0,passes_both,0.1633,0
Math-40,Math,org.apache.commons.math3.analysis.solvers.BrentSolver,1,org.apache.commons.math3.analysis.solvers.BrentSolver,BrentSolver raises an unchecked exception on a legal input (Math-40),1,1,38.82,28.55,45.71,18.18,0,7,1,passes_both,1,1,62.98,46.85,63.33,15.21,0,9,1,fails_both,1,1,51.18,28.42,54.40,30.64,0,6,2,passes_both,1,1,88.32,87.33,93.95,60.01,1,13,1,detects_bug,0.1622,0
Math-41,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line throws where the contract promises a value (Math-41),1,1,71.32,61.33,81.66,58.38,1,5,0,detects_bug,1,1,78.76,63.35,77.53,84.28,1,6,0,detects_bug,1,1,77.91,68.32,78.82,80.61,1,5,2,detects_bug,1,1,84.96,70.73,91.75,77.98,1,8,0,detects_bug,0.1608,0
Math-42,Math,org.apache.commons.math3.linear.SingularValueDecomposition,3,org.apache.commons.math3.linear.SingularValueDecomposition;org.apache.commons.math3.linear.SingularValueDecompositionHelper;org.apache.commons.math3.linear.SingularValueDecompositionSupport,SingularValueDecomposition propagates a null the caller cannot receive (Math-42),1,1,43.43,31.61,50.51,19.79,0,7,2,passes_both,1,1,63.30,38.00,61.08,65.89,0,14,1,passes_both,1,1,48.60,25.78,63.99,35.94,0,4,0,passes_both,1,1,70.88,51.46,71.27,39.34,1,22,0,detects_bug,0.1605,0
Math-43,Math,org.apache.commons.math3.fraction.BigFraction,3,org.apache.commons.math3.fraction.BigFraction;org.apache.commons.math3.fraction.BigFractionHelper;org.apache.commons.math3.fraction.BigFractionSupport,BigFraction needs a configured collaborator to surface (Math-43),1,1,33.38,36.99,55.94,20.87,0,11,2,encodes_bug,1,1,74.16,63.79,85.95,51.57,1,3,2,detects_bug,1,1,77.75,61.97,86.18,65.32,1,13,0,detects_bug,1,1,90.98,77.59,84.88,70.38,1,7,0,detects_bug,0.8273,1
Math-44,Math,org.apache.commons.math3.optim.linear.SimplexSolver,1,org.apache.commons.math3.optim.linear.SimplexSolver,SimplexSolver raises an unchecked exception on a legal input (Math-44),1,1,30.53,22.12,45.73,7.21,0,5,2,passes_both,1,1,64.19,52.12,68.49,35.92,0,11,1,passes_both,1,1,56.51,50.36,66.26,23.59,0,4,2,fails_both,1,1,77.61,71.06,86.99,75.69,1,11,2,detects_bug,0.1596,0
Math-45,Math,org.apache.commons.math3.distribution.NormalDistribution,1,org.apache.commons.math3.distribution.NormalDistribution,NormalDistribution raises an unchecked exception on a legal input (Math-45),1,1,47.26,37.89,58.14,33.54,0,12,1,passes_both,1,1,77.90,54.83,80.72,41.37,1,16,0,detects_bug,1,1,66.59,51.88,72.84,49.32,1,6,2,detects_bug,1,1,91.10,81.63,97.18,84.65,1,4,2,detects_bug,0.8272,1
Math-46,Math,org.apache.commons.math3.util.MathUtils,1,org.apache.commons.math3.util.MathUtils,MathUtils selects the wrong branch without failing (Math-46),0,0,,,,,0,0,5,no_compile,1,1,47.81,34.07,64.43,33.34,0,3,2,passes_both,1,1,54.49,39.00,56.44,35.17,0,11,0,encodes_bug,1,1,66.81,63.15,64.39,59.55,0,11,1,passes_both,0.1593,0
Math-47,Math,org.apache.commons.math3.fraction.BigFraction,1,org.apache.commons.math3.fraction.BigFraction,BigFraction misbehaves only for a fully populated instance (Math-47),0,0,,,,,0,0,5,no_compile,1,1,44.35,36.27,52.00,10.60,0,11,2,passes_both,1,1,40.72,34.40,43.65,24.44,0,7,2,passes_both,1,1,58.64,45.58,65.49,44.89,0,7,1,fails_both,0.8262,1
Math-48,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line raises an unchecked exception on a legal input (Math-48),1,1,81.95,65.94,73.39,64.41,1,12,0,detects_bug,1,1,73.85,73.84,94.96,49.40,1,17,0,detects_bug,1,1,87.40,70.38,79.58,78.87,1,22,0,detects_bug,1,1,98.16,86.27,100.00,77.23,1,3,2,detects_bug,0.1557,0
Math-49,Math,org.apache.commons.math3.linear.SingularValueDecomposition,3,org.apache.commons.math3.linear.SingularValueDecomposition;org.apache.commons.math3.linear.SingularValueDecompositionHelper;org.apache.commons.math3.linear.SingularValueDecompositionSupport,SingularValueDecomposition misbehaves only for a fully populated instance (Math-49),1,1,32.98,17.73,38.96,12.99,0,4,0,passes_both,1,1,51.93,38.63,66.44,19.60,0,15,0,passes_both,1,1,45.23,39.29,59.53,24.16,0,4,2,passes_both,1,1,58.34,52.79,67.80,52.90,0,11,1,fails_both,0.1549,0
Math-50,Math,org.apache.commons.math3.optim.linear.SimplexSolver,1,org.apache.commons.math3.optim.linear.SimplexSolver,SimplexSolver depends on a nested builder reaching a particular state (Math-50),1,1,48.97,30.42,38.60,27.84,0,12,2,passes_both,1,1,86.26,76.75,87.78,52.80,1,6,0,detects_bug,1,1,72.15,65.51,74.42,31.30,1,9,1,detects_bug,1,1,96.60,83.91,85.68,73.59,1,7,0,detects_bug,0.1543,0
Math-51,Math,org.apache.commons.math3.fraction.BigFraction,1,org.apache.commons.math3.fraction.BigFraction,BigFraction misbehaves only for a fully populated instance (Math-51),1,1,43.27,26.60,46.52,10.35,0,9,0,passes_both,1,1,51.09,43.97,51.04,25.41,0,6,0,fails_both,1,1,69.89,42.96,64.42,59.16,0,14,2,fails_both,1,1,86.03,85.64,96.14,67.83,1,14,0,detects_bug,0.1537,0
Math-52,Math,org.apache.commons.math3.linear.SingularValueDecomposition,1,org.apache.commons.math3.linear.SingularValueDecomposition,SingularValueDecomposition depends on a nested builder reaching a particular state (Math-52),1,1,31.54,14.07,29.31,5.08,0,14,2,passes_both,1,1,59.49,44.06,64.92,30.23,0,6,1,passes_both,1,1,27.76,15.44,39.19,24.75,0,9,1,passes_both,1,1,75.55,56.37,73.58,57.92,0,4,0,encodes_bug,0.1529,0
Math-53,Math,org.apache.commons.math3.optim.linear.SimplexSolver,3,org.apache.commons.math3.optim.linear.SimplexSolver;org.apache.commons.math3.optim.linear.SimplexSolverHelper;org.apache.commons.math3.optim.linear.SimplexSolverSupport,SimplexSolver propagates a null the caller cannot receive (Math-53),1,1,53.42,38.34,54.27,50.74,0,14,1,passes_both,1,1,82.85,73.22,88.25,50.78,1,8,0,detects_bug,1,1,64.16,52.76,78.56,49.28,1,8,2,detects_bug,1,1,99.20,88.33,93.69,60.73,1,20,1,detects_bug,0.1520,0
Math-54,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line produces output that is well-formed but incorrect (Math-54),0,0,,,,,0,0,5,no_compile,1,1,45.30,30.11,47.30,23.14,0,15,2,encodes_bug,1,1,43.03,16.64,46.91,45.03,0,4,0,passes_both,1,1,82.57,64.68,85.48,95.41,0,7,0,encodes_bug,0.1515,0
Math-55,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line propagates a null the caller cannot receive (Math-55),1,1,38.04,25.90,50.96,9.07,0,9,0,passes_both,1,1,66.75,56.06,73.26,51.48,0,10,1,passes_both,1,1,64.39,49.95,67.85,50.33,0,16,1,fails_both,1,1,93.33,72.36,92.50,61.78,1,5,1,detects_bug,0.1512,0
Math-56,Math,org.apache.commons.math3.fraction.BigFraction,1,org.apache.commons.math3.fraction.BigFraction,BigFraction computes a silently wrong result (Math-56),1,1,37.52,28.02,46.39,36.49,0,11,2,encodes_bug,1,1,54.51,35.28,63.35,38.01,0,8,2,passes_both,1,1,55.12,39.08,56.40,36.99,0,5,1,fails_both,1,1,70.16,64.68,90.91,64.87,0,7,0,fails_both,0.1509,0
Math-57,Math,org.apache.commons.math3.analysis.solvers.BrentSolver,1,org.apache.commons.math3.analysis.solvers.BrentSolver,BrentSolver returns before the guard it needs (Math-57),1,1,51.48,43.52,58.07,39.55,1,21,1,detects_bug,1,1,83.44,52.05,73.25,49.89,1,13,1,detects_bug,1,1,67.93,50.63,67.08,49.53,1,7,1,detects_bug,1,1,87.78,70.99,92.31,68.86,1,5,2,detects_bug,0.8258,1
Math-58,Math,org.apache.commons.math3.fraction.BigFraction,3,org.apache.commons.math3.fraction.BigFraction;org.apache.commons.math3.fraction.BigFractionHelper;org.apache.commons.math3.fraction.BigFractionSupport,BigFraction returns before the guard it needs (Math-58),1,1,25.74,10.20,29.37,21.09,0,14,1,passes_both,1,1,44.40,44.75,61.25,49.65,0,12,1,passes_both,1,1,45.15,38.23,54.35,37.22,0,10,2,passes_both,1,1,95.39,76.10,94.46,55.32,1,17,2,detects_bug,0.1491,0
Math-59,Math,org.apache.commons.math3.stat.descriptive.moment.Variance,3,org.apache.commons.math3.stat.descriptive.moment.Variance;org.apache.commons.math3.stat.descriptive.moment.VarianceHelper;org.apache.commons.math3.stat.descriptive.moment.VarianceSupport,Variance throws where the contract promises a value (Math-59),1,1,51.17,44.19,59.76,27.44,0,6,2,passes_both,1,1,68.21,49.93,70.53,49.76,0,3,1,passes_both,1,1,54.36,48.52,65.99,41.10,0,10,0,passes_both,1,1,93.30,85.60,94.28,66.71,1,6,0,detects_bug,0.1488,0
Math-60,Math,org.apache.commons.math3.util.MathUtils,1,org.apache.commons.math3.util.MathUtils,MathUtils rounds in the wrong direction (Math-60),1,1,36.22,30.63,50.94,20.67,0,6,0,passes_both,1,1,64.68,44.80,66.39,42.09,0,15,0,fails_both,1,1,51.46,32.02,49.19,29.81,0,14,0,fails_both,1,1,83.54,68.20,85.85,75.50,0,6,1,encodes_bug,0.1450,0
Math-61,Math,org.apache.commons.math3.util.MathUtils,1,org.apache.commons.math3.util.MathUtils,MathUtils throws where the contract promises a value (Math-61),1,1,69.49,53.44,76.10,57.71,1,20,1,detects_bug,1,1,86.49,75.69,91.36,72.21,1,22,0,detects_bug,1,1,76.80,64.54,69.79,59.87,1,8,1,detects_bug,1,1,81.11,83.97,89.49,60.55,1,20,2,detects_bug,0.1443,0
Math-62,Math,org.apache.commons.math3.distribution.NormalDistribution,1,org.apache.commons.math3.distribution.NormalDistribution,NormalDistribution misbehaves only for a fully populated instance (Math-62),1,1,49.02,34.15,59.89,40.19,0,4,2,encodes_bug,1,1,58.00,39.70,65.75,17.87,0,10,0,passes_both,1,1,43.90,33.66,62.67,17.34,0,15,1,passes_both,1,1,100.00,77.52,100.00,79.20,1,15,1,detects_bug,0.1435,0
Math-63,Math,org.apache.commons.math3.analysis.solvers.BrentSolver,3,org.apache.commons.math3.analysis.solvers.BrentSolver;org.apache.commons.math3.analysis.solvers.BrentSolverHelper;org.apache.commons.math3.analysis.solvers.BrentSolverSupport,BrentSolver misbehaves only for a fully populated instance (Math-63),1,1,49.59,32.73,57.25,34.53,0,19,0,passes_both,1,1,79.48,46.56,74.41,62.00,1,4,0,detects_bug,1,1,65.44,52.21,59.76,50.77,1,9,2,detects_bug,1,1,83.30,69.04,85.03,56.40,1,4,0,detects_bug,0.1375,0
Math-64,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line propagates a null the caller cannot receive (Math-64),1,1,42.98,28.17,37.42,14.90,0,11,2,passes_both,1,1,58.47,32.38,51.63,42.07,0,6,0,passes_both,1,1,40.81,22.49,54.69,20.88,0,16,0,fails_both,1,1,82.88,67.01,76.56,55.47,1,19,1,detects_bug,0.1374,0
Math-65,Math,org.apache.commons.math3.stat.descriptive.moment.Variance,1,org.apache.commons.math3.stat.descriptive.moment.Variance,Variance needs a configured collaborator to surface (Math-65),1,1,26.73,20.70,42.63,38.17,0,15,1,passes_both,1,1,63.83,47.92,62.23,49.15,0,16,0,passes_both,1,1,54.98,36.33,55.28,37.50,0,7,1,encodes_bug,1,1,72.39,71.67,78.88,73.98,0,3,0,passes_both,0.1365,0
Math-66,Math,org.apache.commons.math3.fraction.BigFraction,1,org.apache.commons.math3.fraction.BigFraction,BigFraction surfaces only under a specific file-system layout (Math-66),0,0,,,,,0,0,5,no_compile,1,1,40.00,20.64,52.34,20.50,0,13,2,passes_both,1,1,35.29,16.22,39.89,11.94,0,4,1,passes_both,1,1,58.19,50.55,75.09,47.68,0,5,1,passes_both,0.1326,0
Math-67,Math,org.apache.commons.math3.geometry.euclidean.threed.Line,1,org.apache.commons.math3.geometry.euclidean.threed.Line,Line depends on a nested builder reaching a particular state (Math-67),1,1,44.02,27.01,52.83,21.23,0,10,0,passes_both,1,1,54.53,35.53,57.59,45.09,0,7,0,passes_both,0,0,,,,,0,0,5,no_compile,1,1,69.48,61.43,72.29,54.11,0,16,0,passes_both,0.1313,0
Math-68,Math,org.apache.commons.math3.distribution.NormalDistribution,1,org.apache.commons.math3.distribution.NormalDistribution,NormalDistribution depends on the system clock (Math-68),1,1,69.95,54.81,72.74,54.76,1,4,1,detects_bug,1,1,66.24,56.69,66.39,59.27,1,13,2,detects_bug,1,1,82.60,70.38,91.62,68.05,1,8,0,detects_bug,1,1,87.38,75.90,93.74,64.31,1,11,2,detects_bug,0.1302,0
Math-69,Math,org.apache.commons.math3.util.MathUtils,1,org.apache.commons.math3.util.MathUtils,MathUtils propagates a null the caller cannot receive (Math-69),1,1,52.25,41.03,59.31,38.89,1,15,0,detects_bug,1,1,78.13,73.40,86.20,45.35,1,13,0,detects_bug,1,1,71.20,56.40,83.97,45.03,1,6,0,detects_bug,1,1,88.80,88.17,87.28,70.93,1,19,1,detects_bug,0.1295,0
Math-70,Math,org.apache.commons.math.analysis.solvers.BisectionSolver,1,org.apache.commons.math.analysis.solvers.BisectionSolver,BisectionSolver selects the wrong branch without failing (Math-70),1,1,33.90,10.47,35.16,13.00,0,5,0,passes_both,1,1,70.60,48.56,80.53,45.35,0,4,0,passes_both,1,1,47.24,40.23,58.07,19.47,0,4,0,passes_both,1,1,69.75,61.78,82.38,72.96,0,8,0,encodes_bug,0.8255,1
Math-71,Math,org.apache.commons.math3.analysis.solvers.BrentSolver,1,org.apache.commons.math3.analysis.solvers.BrentSolver,BrentSolver misbehaves only for a fully populated instance (Math-71),1,1,35.37,20.81,41.23,36.55,0,17,0,passes_both,1,1,63.18,64.65,70.96,64.97,0,4,1,passes_both,1,1,63.54,42.79,62.34,36.43,0,22,1,fails_both,1,1,85.31,77.24,81.08,67.06,0,19,1,fails_both,0.8251,1
Math-72,Math,org.apache.commons.math3.optim.linear.SimplexSolver,1,org.apache.commons.math3.optim.linear.SimplexSolver,SimplexSolver depends on a nested builder reaching a particular state (Math-72),1,1,23.62,4.33,28.29,5.06,0,5,2,fails_both,1,1,51.22,39.48,45.39,39.14,0,12,0,passes_both,1,1,49.66,33.89,50.34,35.19,0,11,2,encodes_bug,1,1,61.82,46.47,78.10,51.24,0,16,0,encodes_bug,0.1281,0
Math-73,Math,org.apache.commons.math3.util.MathUtils,1,org.apache.commons.math3.util.MathUtils,MathUtils requires two calls in order to appear (Math-73),0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0,0,,,,,0,0,5,no_compile,0.1241,0
