# Per-class results, RQ1-RQ4 (paper Sec. 5.1-5.4).
# STRATIFIED SAMPLE, not the full corpus. Generation and the build ran on all
# 147,473 classes, so the compilation-rate and attempt columns of
# tab:extended_results_with_compilation are corpus-wide. Coverage, mutation and
# smell columns are computed on these 400 classes per configuration, drawn once
# by lines of code and cyclomatic complexity and held fixed across all 37
# configurations so that every comparison is paired. Sampling error on a quality
# column is about +/-2 pp; see tab:rq1_dispersion.
# pit_tests_run is the number of tests PIT actually ran against after
# skipFailingTests; it equals tests_run wherever the final suite passes.
# semantically_reproducible is the memorization probe's verdict for the class,
# at the CodeBLEU 0.8 threshold; it is a property of the class, so it is the
# same across every configuration of that class.
# Class and repository identifiers are anonymised.
project_id,class_name,qualified_name,model,strategy,compiled_initially,compiled,tests_passed,attempts,correction_iterations,correction_termination,line_coverage,branch_coverage,method_coverage,mutation_score,mutants_killed,mutants_survived,mutants_excluded,smell_detector,AR,EH,MG,EA,LT,UT,RO,MNT,initial_error_category,initial_error_phase,error_resolved,tests_run,pit_tests_run,test_failures,prompt_tokens,completion_tokens,duration_seconds,error,test_file,semantically_reproducible
repo_052,Class292,com.example.p52.Class292,deepseek-r1,pseudo-code,0,1,1,2,1,success,74.1031,67.1747,79.2835,61.5292,8,5,1,tsdetect,0,2,1,0,3,0,0,5,mock_setup,compilation,1,12,12,0,9248,3632,17.98,,src/test/java/com/example/p52/Class292Test.java,0
repo_053,Class293,com.example.p53.Class293,deepseek-r1,pseudo-code,1,1,1,1,0,success,86.2678,75.5474,89.2310,90.8480,10,1,1,tsdetect,0,0,0,2,3,0,0,4,,,0,11,11,0,8440,2649,25.13,,src/test/java/com/example/p53/Class293Test.java,0
repo_054,Class294,com.example.p54.Class294,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.9347,69.8721,90.7715,58.9730,20,14,2,tsdetect,0,0,0,0,2,2,0,7,,,0,7,7,0,7258,3195,34.34,,src/test/java/com/example/p54/Class294Test.java,0
repo_055,Class295,com.example.p55.Class295,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9609,99.9580,72.6969,8,3,1,tsdetect,1,0,0,1,3,0,0,1,,,0,9,9,0,8613,2629,23.34,,src/test/java/com/example/p55/Class295Test.java,0
repo_056,Class296,com.example.p56.Class296,deepseek-r1,pseudo-code,0,1,1,2,1,success,71.3319,49.8568,80.8302,72.7385,8,3,1,tsdetect,1,1,1,1,6,0,0,8,missing_import,compilation,1,6,6,0,8402,3038,19.54,,src/test/java/com/example/p56/Class296Test.java,0
repo_057,Class297,com.example.p57.Class297,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.5071,74.6855,87.2028,49.9583,7,7,1,tsdetect,1,1,0,1,3,0,0,5,,,0,6,6,0,8587,3206,18.16,,src/test/java/com/example/p57/Class297Test.java,0
repo_058,Class298,com.example.p58.Class298,deepseek-r1,pseudo-code,1,1,1,1,0,success,98.7685,92.5374,99.9623,99.9091,11,0,1,tsdetect,0,0,0,1,1,0,0,5,,,0,9,9,0,9010,2922,18.92,,src/test/java/com/example/p58/Class298Test.java,0
repo_059,Class299,com.example.p59.Class299,deepseek-r1,pseudo-code,0,1,1,2,1,success,69.1980,63.8695,84.8513,63.6930,7,4,1,tsdetect,1,0,1,3,1,0,0,6,hallucinated_symbol,compilation,1,6,6,0,6736,2549,17.72,,src/test/java/com/example/p59/Class299Test.java,0
repo_060,Class300,com.example.p60.Class300,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,97.1267,99.9507,100.0000,11,0,1,tsdetect,0,0,0,0,0,0,0,1,,,0,7,7,0,8095,2454,18.35,,src/test/java/com/example/p60/Class300Test.java,0
repo_061,Class301,com.example.p61.Class301,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9587,98.8562,84.2414,16,3,1,tsdetect,0,1,0,0,0,0,0,4,,,0,10,10,0,8944,2800,16.54,,src/test/java/com/example/p61/Class301Test.java,0
repo_062,Class302,com.example.p62.Class302,deepseek-r1,pseudo-code,1,1,1,1,0,success,82.8113,82.1771,88.9625,75.7395,28,9,3,tsdetect,0,0,0,0,3,0,1,7,,,0,8,8,0,9185,3174,30.46,,src/test/java/com/example/p62/Class302Test.java,0
repo_063,Class303,com.example.p63.Class303,deepseek-r1,pseudo-code,0,1,1,2,1,success,77.9634,75.3514,83.4097,69.6031,16,7,2,tsdetect,1,0,0,0,3,1,0,5,assertion_failure,test,1,11,11,0,8154,3028,19.26,,src/test/java/com/example/p63/Class303Test.java,1
repo_064,Class304,com.example.p64.Class304,deepseek-r1,pseudo-code,1,1,1,1,0,success,86.8631,69.2753,91.5662,72.7901,8,3,1,tsdetect,0,0,0,1,2,1,0,3,,,0,13,13,0,9375,4009,28.08,,src/test/java/com/example/p64/Class304Test.java,0
repo_065,Class305,com.example.p65.Class305,deepseek-r1,pseudo-code,0,1,1,2,1,success,65.8875,59.4938,83.5461,63.0151,17,10,2,tsdetect,0,2,0,1,2,0,0,11,assertion_failure,test,1,12,12,0,8405,3100,26.38,,src/test/java/com/example/p65/Class305Test.java,0
repo_066,Class306,com.example.p66.Class306,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,8399,3669,29.88,compilation failed after 5 attempts,,1
repo_067,Class307,com.example.p67.Class307,deepseek-r1,pseudo-code,0,1,1,2,1,success,73.8008,62.3340,79.4546,45.4111,10,12,2,tsdetect,1,1,0,1,4,0,0,3,missing_import,compilation,1,8,8,0,8672,3207,34.3,,src/test/java/com/example/p67/Class307Test.java,1
repo_068,Class308,com.example.p68.Class308,deepseek-r1,pseudo-code,0,1,1,2,1,success,67.5754,55.2589,77.4833,72.7363,8,3,1,tsdetect,3,0,0,1,3,1,1,5,missing_import,compilation,1,5,5,0,7745,3187,16.53,,src/test/java/com/example/p68/Class308Test.java,0
repo_069,Class309,com.example.p69.Class309,deepseek-r1,pseudo-code,0,1,1,2,1,success,71.6517,48.9656,78.9044,61.5097,8,5,1,tsdetect,1,0,0,2,1,1,0,7,runtime_exception,test,1,13,13,0,9591,3389,17.22,,src/test/java/com/example/p69/Class309Test.java,0
repo_070,Class310,com.example.p70.Class310,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.2866,79.1122,97.2802,81.8365,9,2,1,tsdetect,0,0,0,0,1,2,0,3,,,0,12,12,0,8313,2169,20.05,,src/test/java/com/example/p70/Class310Test.java,0
repo_071,Class311,com.example.p71.Class311,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9788,99.9609,99.9623,100.0000,11,0,1,tsdetect,1,0,0,0,0,0,0,1,,,0,11,11,0,8703,2939,26.64,,src/test/java/com/example/p71/Class311Test.java,1
repo_072,Class312,com.example.p72.Class312,deepseek-r1,pseudo-code,1,1,1,1,0,success,95.9652,83.1574,99.6792,81.0056,17,4,1,tsdetect,1,0,1,1,2,0,0,0,,,0,6,6,0,8580,3366,19.09,,src/test/java/com/example/p72/Class312Test.java,0
repo_073,Class313,com.example.p73.Class313,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9390,99.9340,99.9623,100.0000,19,0,2,tsdetect,1,0,0,0,0,0,0,1,,,0,6,6,0,8506,1690,18.95,,src/test/java/com/example/p73/Class313Test.java,0
repo_074,Class314,com.example.p74.Class314,deepseek-r1,pseudo-code,1,1,1,1,0,success,94.2922,79.4314,97.9765,80.4123,37,9,3,tsdetect,1,0,0,1,2,0,0,6,,,0,12,12,0,8083,3347,24.66,,src/test/java/com/example/p74/Class314Test.java,0
repo_075,Class315,com.example.p75.Class315,deepseek-r1,pseudo-code,1,1,1,1,0,success,92.6163,82.5309,96.3395,81.7936,9,2,1,tsdetect,0,0,0,2,3,0,0,2,,,0,4,4,0,8322,2735,23.06,,src/test/java/com/example/p75/Class315Test.java,0
repo_076,Class316,com.example.p76.Class316,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9534,99.9609,99.9623,90.0486,18,2,1,tsdetect,2,0,0,0,1,0,0,1,,,0,5,5,0,8399,2465,27.49,,src/test/java/com/example/p76/Class316Test.java,0
repo_077,Class317,com.example.p77.Class317,deepseek-r1,pseudo-code,1,1,1,1,0,success,89.3335,81.9574,95.1969,72.7616,8,3,1,tsdetect,1,0,0,0,1,0,0,5,,,0,6,6,0,8503,2422,18.63,,src/test/java/com/example/p77/Class317Test.java,0
repo_078,Class318,com.example.p78.Class318,deepseek-r1,pseudo-code,1,1,1,1,0,success,98.3915,99.9609,99.9623,81.8395,9,2,1,tsdetect,1,0,0,0,2,1,0,2,,,0,8,8,0,8746,3460,17.03,,src/test/java/com/example/p78/Class318Test.java,0
repo_079,Class319,com.example.p79.Class319,deepseek-r1,pseudo-code,1,1,1,1,0,success,88.1365,87.4331,89.5332,75.9951,19,6,2,tsdetect,0,0,0,1,1,0,0,4,,,0,6,6,0,7918,2291,18.04,,src/test/java/com/example/p79/Class319Test.java,1
repo_000,Class320,com.example.p0.Class320,deepseek-r1,pseudo-code,0,1,1,2,1,success,73.4494,58.3923,80.3653,52.2365,24,22,3,tsdetect,1,0,0,2,2,0,0,6,mock_setup,compilation,1,14,14,0,8232,2530,19.09,,src/test/java/com/example/p0/Class320Test.java,1
repo_001,Class321,com.example.p1.Class321,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,8949,3642,17.42,compilation failed after 5 attempts,,0
repo_002,Class322,com.example.p2.Class322,deepseek-r1,pseudo-code,0,1,1,2,1,success,63.6214,61.4025,76.2887,47.6122,10,11,2,tsdetect,0,0,0,1,5,0,0,7,runtime_exception,test,1,5,5,0,8472,2237,17.45,,src/test/java/com/example/p2/Class322Test.java,0
repo_003,Class323,com.example.p3.Class323,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9744,99.3077,99.9479,89.5803,34,4,2,tsdetect,0,0,0,1,2,0,0,1,,,0,14,14,0,7555,3135,19.15,,src/test/java/com/example/p3/Class323Test.java,0
repo_004,Class324,com.example.p4.Class324,deepseek-r1,pseudo-code,1,1,1,1,0,success,92.5559,75.5012,88.6263,81.8601,9,2,1,tsdetect,0,0,0,1,0,0,0,6,,,0,5,5,0,7394,3640,20.88,,src/test/java/com/example/p4/Class324Test.java,0
repo_005,Class325,com.example.p5.Class325,deepseek-r1,pseudo-code,0,1,1,2,1,success,65.1496,65.8321,75.4250,42.8905,6,8,1,tsdetect,3,0,0,1,2,0,0,3,runtime_exception,test,1,11,11,0,8120,3067,19.59,,src/test/java/com/example/p5/Class325Test.java,0
repo_006,Class326,com.example.p6.Class326,deepseek-r1,pseudo-code,1,1,1,1,0,success,97.6541,95.2098,97.8314,87.5456,28,4,3,tsdetect,1,1,0,0,1,0,0,4,,,0,9,9,0,7966,1821,16.59,,src/test/java/com/example/p6/Class326Test.java,1
repo_007,Class327,com.example.p7.Class327,deepseek-r1,pseudo-code,1,1,1,1,0,success,85.6062,77.0803,94.9660,62.5400,10,6,1,tsdetect,2,0,0,1,3,1,0,3,,,0,7,7,0,8596,2792,16.91,,src/test/java/com/example/p7/Class327Test.java,0
repo_008,Class328,com.example.p8.Class328,deepseek-r1,pseudo-code,0,1,1,2,1,success,79.9029,66.1873,80.0365,72.7151,8,3,1,tsdetect,2,0,0,2,2,0,0,1,missing_import,compilation,1,9,9,0,9145,3286,18.24,,src/test/java/com/example/p8/Class328Test.java,0
repo_009,Class329,com.example.p9.Class329,deepseek-r1,pseudo-code,0,1,1,2,1,success,71.5935,64.8743,81.9607,63.6626,7,4,1,tsdetect,0,2,0,1,5,0,0,3,missing_import,compilation,1,14,14,0,8372,2482,24.67,,src/test/java/com/example/p9/Class329Test.java,0
repo_010,Class330,com.example.p10.Class330,deepseek-r1,pseudo-code,1,1,1,1,0,success,85.3092,88.8432,96.8354,84.3286,27,5,3,tsdetect,0,0,0,1,5,1,0,3,,,0,5,5,0,7902,1990,15.98,,src/test/java/com/example/p10/Class330Test.java,1
repo_011,Class331,com.example.p11.Class331,deepseek-r1,pseudo-code,0,1,1,4,3,success,71.6317,59.2541,73.7754,62.6118,10,6,1,tsdetect,2,2,0,1,0,0,0,11,assertion_failure,test,1,10,10,0,8392,3246,18.62,,src/test/java/com/example/p11/Class331Test.java,0
repo_012,Class332,com.example.p12.Class332,deepseek-r1,pseudo-code,1,1,1,1,0,success,86.3907,63.7107,90.7767,81.7715,9,2,1,tsdetect,0,0,0,0,0,0,0,5,,,0,5,5,0,7507,4039,25.9,,src/test/java/com/example/p12/Class332Test.java,0
repo_013,Class333,com.example.p13.Class333,deepseek-r1,pseudo-code,1,1,1,1,0,success,98.7359,89.7976,96.6393,99.9558,11,0,1,tsdetect,1,1,0,2,2,0,0,0,,,0,14,14,0,8817,2463,26.59,,src/test/java/com/example/p13/Class333Test.java,0
repo_014,Class334,com.example.p14.Class334,deepseek-r1,pseudo-code,0,1,1,2,1,success,74.4466,56.1016,78.2462,41.5752,10,14,2,tsdetect,0,0,0,1,5,1,0,8,missing_import,compilation,1,4,4,0,8356,2328,15.68,,src/test/java/com/example/p14/Class334Test.java,0
repo_015,Class335,com.example.p15.Class335,deepseek-r1,pseudo-code,1,1,1,1,0,success,91.1902,71.3782,87.2310,81.8101,9,2,1,tsdetect,1,0,0,1,3,0,0,4,,,0,8,8,0,8892,2332,14.5,,src/test/java/com/example/p15/Class335Test.java,0
repo_016,Class336,com.example.p16.Class336,deepseek-r1,pseudo-code,0,1,1,2,1,success,78.3680,61.0862,80.2810,45.4233,5,6,1,tsdetect,1,1,1,0,4,0,0,7,syntax_violation,compilation,1,13,13,0,7535,3109,18.22,,src/test/java/com/example/p16/Class336Test.java,1
repo_017,Class337,com.example.p17.Class337,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9756,95.5680,99.9215,90.7962,10,1,1,tsdetect,0,0,0,0,0,0,0,4,,,0,14,14,0,8418,3045,16.06,,src/test/java/com/example/p17/Class337Test.java,1
repo_018,Class338,com.example.p18.Class338,deepseek-r1,pseudo-code,0,1,1,2,1,success,67.4846,52.0874,75.1311,54.6175,6,5,1,tsdetect,0,0,1,1,0,0,0,12,mock_setup,compilation,1,14,14,0,10096,2227,22.35,,src/test/java/com/example/p18/Class338Test.java,0
repo_019,Class339,com.example.p19.Class339,deepseek-r1,pseudo-code,1,1,1,1,0,success,83.2831,79.0059,94.1965,72.8478,8,3,1,tsdetect,1,0,0,3,0,1,0,1,,,0,6,6,0,8130,2972,32.2,,src/test/java/com/example/p19/Class339Test.java,0
repo_020,Class340,com.example.p20.Class340,deepseek-r1,pseudo-code,1,1,1,1,0,success,83.0412,72.1193,88.9609,62.5244,10,6,2,tsdetect,2,2,0,0,2,0,0,6,,,0,5,5,0,8735,2580,17.06,,src/test/java/com/example/p20/Class340Test.java,0
repo_021,Class341,com.example.p21.Class341,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9068,98.8556,99.9381,75.7733,25,8,2,tsdetect,0,0,0,1,1,0,0,3,,,0,14,14,0,9563,2677,20.25,,src/test/java/com/example/p21/Class341Test.java,0
repo_022,Class342,com.example.p22.Class342,deepseek-r1,pseudo-code,0,1,1,2,1,success,77.6967,62.4877,75.3237,63.6721,7,4,1,tsdetect,3,0,0,0,2,0,0,5,missing_import,compilation,1,7,7,0,8370,2252,23.11,,src/test/java/com/example/p22/Class342Test.java,1
repo_023,Class343,com.example.p23.Class343,deepseek-r1,pseudo-code,0,1,1,2,1,success,79.7779,60.7667,82.7465,63.6328,7,4,1,tsdetect,2,0,0,0,4,0,0,6,syntax_violation,compilation,1,5,5,0,9518,1775,29.82,,src/test/java/com/example/p23/Class343Test.java,1
repo_024,Class344,com.example.p24.Class344,deepseek-r1,pseudo-code,1,1,1,1,0,success,89.7931,83.2677,97.2013,91.0369,10,1,1,tsdetect,1,0,0,1,1,0,0,6,,,0,5,5,0,8977,3144,16.76,,src/test/java/com/example/p24/Class344Test.java,1
repo_025,Class345,com.example.p25.Class345,deepseek-r1,pseudo-code,1,1,1,1,0,success,88.3026,80.0658,99.8195,84.6963,44,8,3,tsdetect,2,0,1,2,0,0,0,4,,,0,13,13,0,7230,2747,15.12,,src/test/java/com/example/p25/Class345Test.java,0
repo_026,Class346,com.example.p26.Class346,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.9189,81.4668,90.5567,61.5842,8,5,1,tsdetect,1,0,0,0,0,0,0,2,,,0,10,10,0,8886,2453,20.62,,src/test/java/com/example/p26/Class346Test.java,0
repo_027,Class347,com.example.p27.Class347,deepseek-r1,pseudo-code,0,1,1,2,1,success,78.3577,65.8799,85.0297,45.4773,5,6,1,tsdetect,1,0,0,0,1,0,0,6,type_mismatch,compilation,1,12,12,0,7699,1315,16.8,,src/test/java/com/example/p27/Class347Test.java,1
repo_028,Class348,com.example.p28.Class348,deepseek-r1,pseudo-code,0,1,1,2,1,success,72.7230,63.2732,79.6708,56.3566,9,7,1,tsdetect,1,1,0,2,3,0,0,12,hallucinated_symbol,compilation,1,7,7,0,8594,3222,16.83,,src/test/java/com/example/p28/Class348Test.java,0
repo_029,Class349,com.example.p29.Class349,deepseek-r1,pseudo-code,1,1,1,1,0,success,91.3380,74.6181,91.4396,90.9086,10,1,1,tsdetect,0,1,0,1,3,1,0,5,,,0,6,6,0,8634,2368,27.39,,src/test/java/com/example/p29/Class349Test.java,0
repo_030,Class350,com.example.p30.Class350,deepseek-r1,pseudo-code,1,1,1,1,0,success,72.1458,74.4254,88.5272,63.6679,7,4,1,tsdetect,1,0,0,0,2,0,0,7,,,0,9,9,0,9000,2877,17.98,,src/test/java/com/example/p30/Class350Test.java,0
repo_031,Class351,com.example.p31.Class351,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,1,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,9323,1680,24.25,compilation failed after 5 attempts,,1
repo_032,Class352,com.example.p32.Class352,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,7855,3372,21.03,compilation failed after 5 attempts,,0
repo_033,Class353,com.example.p33.Class353,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.3321,78.5159,88.9887,64.5376,20,11,2,tsdetect,2,0,0,0,5,0,0,8,,,0,10,10,0,9130,2283,39.59,,src/test/java/com/example/p33/Class353Test.java,0
repo_034,Class354,com.example.p34.Class354,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9330,99.9623,83.9973,42,8,4,tsdetect,1,0,0,0,0,0,0,0,,,0,4,4,0,8149,2468,31.58,,src/test/java/com/example/p34/Class354Test.java,0
repo_035,Class355,com.example.p35.Class355,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,94.1858,99.9240,79.2427,19,5,1,tsdetect,2,0,0,0,0,0,0,6,,,0,11,11,0,7560,2190,16.67,,src/test/java/com/example/p35/Class355Test.java,0
repo_036,Class356,com.example.p36.Class356,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.2219,81.4305,89.5341,60.5628,20,13,3,tsdetect,0,0,0,2,1,0,0,7,,,0,7,7,0,9623,2654,25.45,,src/test/java/com/example/p36/Class356Test.java,0
repo_037,Class357,com.example.p37.Class357,deepseek-r1,pseudo-code,0,1,1,2,1,success,76.8168,64.6538,86.1784,54.6190,12,10,1,tsdetect,1,1,0,1,1,0,0,13,hallucinated_symbol,compilation,1,14,14,0,7455,3633,21.43,,src/test/java/com/example/p37/Class357Test.java,0
repo_038,Class358,com.example.p38.Class358,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9092,92.5022,99.9420,100.0000,11,0,1,tsdetect,1,0,0,1,2,0,0,2,,,0,12,12,0,8325,1131,22.1,,src/test/java/com/example/p38/Class358Test.java,0
repo_039,Class359,com.example.p39.Class359,deepseek-r1,pseudo-code,0,1,1,2,1,success,69.8850,64.8532,87.0319,54.5296,6,5,1,tsdetect,2,0,0,5,2,0,0,5,hallucinated_symbol,compilation,1,14,14,0,9100,2573,17.4,,src/test/java/com/example/p39/Class359Test.java,1
repo_040,Class360,com.example.p40.Class360,deepseek-r1,pseudo-code,1,1,1,1,0,success,90.5717,75.6266,93.5033,95.8448,23,1,2,tsdetect,0,0,0,1,1,0,0,6,,,0,14,14,0,7796,3954,22.88,,src/test/java/com/example/p40/Class360Test.java,0
repo_041,Class361,com.example.p41.Class361,deepseek-r1,pseudo-code,1,1,1,1,0,success,96.8075,80.8409,92.7965,100.0000,11,0,1,tsdetect,1,1,0,1,1,0,0,5,,,0,8,8,0,7914,2748,17.64,,src/test/java/com/example/p41/Class361Test.java,1
repo_042,Class362,com.example.p42.Class362,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9307,97.6143,99.9337,88.4876,31,4,3,tsdetect,2,0,0,1,2,0,0,5,,,0,9,9,0,7751,1942,19.49,,src/test/java/com/example/p42/Class362Test.java,0
repo_043,Class363,com.example.p43.Class363,deepseek-r1,pseudo-code,1,1,1,1,0,success,90.2654,80.0157,87.3894,81.8010,9,2,1,tsdetect,1,0,0,0,2,0,0,2,,,0,13,13,0,8546,2891,29.09,,src/test/java/com/example/p43/Class363Test.java,1
repo_044,Class364,com.example.p44.Class364,deepseek-r1,pseudo-code,0,1,1,2,1,success,63.2325,48.4900,77.4621,43.7337,7,9,2,tsdetect,2,1,0,1,3,0,0,9,type_mismatch,compilation,1,8,8,0,9566,2622,20.1,,src/test/java/com/example/p44/Class364Test.java,0
repo_045,Class365,com.example.p45.Class365,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.4301,75.0735,86.4036,73.3845,11,4,1,tsdetect,1,0,0,1,2,0,0,2,,,0,5,5,0,8431,3439,22.35,,src/test/java/com/example/p45/Class365Test.java,1
repo_046,Class366,com.example.p46.Class366,deepseek-r1,pseudo-code,0,1,1,2,1,success,69.2805,66.4135,79.2287,53.8923,7,6,1,tsdetect,1,1,0,1,2,0,0,7,assertion_failure,test,1,9,9,0,9124,1950,24.9,,src/test/java/com/example/p46/Class366Test.java,0
repo_047,Class367,com.example.p47.Class367,deepseek-r1,pseudo-code,1,1,1,1,0,success,88.8224,94.3318,94.7092,81.8302,9,2,1,tsdetect,1,0,0,1,0,0,0,2,,,0,8,8,0,8184,2338,18.71,,src/test/java/com/example/p47/Class367Test.java,0
repo_048,Class368,com.example.p48.Class368,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9244,88.2462,97.7693,68.7920,11,5,1,tsdetect,0,0,0,4,0,0,0,4,,,0,10,10,0,8296,2388,15.62,,src/test/java/com/example/p48/Class368Test.java,0
repo_049,Class369,com.example.p49.Class369,deepseek-r1,pseudo-code,0,1,1,2,1,success,74.0837,48.0691,78.1615,63.6539,7,4,1,tsdetect,0,0,0,1,5,0,0,6,type_mismatch,compilation,1,4,4,0,8516,2671,15.96,,src/test/java/com/example/p49/Class369Test.java,1
repo_050,Class370,com.example.p50.Class370,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9141,99.9476,100.0000,11,0,1,tsdetect,0,0,1,0,2,0,0,0,,,0,10,10,0,9262,2910,29.05,,src/test/java/com/example/p50/Class370Test.java,0
repo_051,Class371,com.example.p51.Class371,deepseek-r1,pseudo-code,0,1,1,2,1,success,75.1878,65.9564,78.0172,54.5199,6,5,1,tsdetect,1,0,1,2,2,1,0,10,hallucinated_symbol,compilation,1,11,11,0,8799,2494,24.34,,src/test/java/com/example/p51/Class371Test.java,1
repo_052,Class372,com.example.p52.Class372,deepseek-r1,pseudo-code,1,1,1,1,0,success,96.8154,94.5163,96.4290,90.9930,10,1,1,tsdetect,0,2,0,0,1,0,0,4,,,0,9,9,0,8020,2716,23.61,,src/test/java/com/example/p52/Class372Test.java,1
repo_053,Class373,com.example.p53.Class373,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,type_mismatch,compilation,0,0,0,0,8647,3377,16.13,compilation failed after 5 attempts,,0
repo_054,Class374,com.example.p54.Class374,deepseek-r1,pseudo-code,0,1,1,2,1,success,75.6212,64.8860,79.2058,68.3913,13,6,2,tsdetect,1,0,0,1,4,0,0,9,runtime_exception,test,1,10,10,0,9056,2448,19.51,,src/test/java/com/example/p54/Class374Test.java,0
repo_055,Class375,com.example.p55.Class375,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,2,tsdetect,0,0,0,0,0,0,0,0,assertion_failure,test,0,0,0,0,9413,3330,19.11,compilation failed after 5 attempts,,0
repo_056,Class376,com.example.p56.Class376,deepseek-r1,pseudo-code,1,1,1,1,0,success,97.4379,79.1175,97.5861,85.2514,29,5,2,tsdetect,1,0,1,2,3,0,0,4,,,0,9,9,0,8858,2676,18.49,,src/test/java/com/example/p56/Class376Test.java,0
repo_057,Class377,com.example.p57.Class377,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9080,99.9623,86.6586,13,2,1,tsdetect,0,1,0,1,2,0,0,4,,,0,11,11,0,8444,3070,18.25,,src/test/java/com/example/p57/Class377Test.java,0
repo_058,Class378,com.example.p58.Class378,deepseek-r1,pseudo-code,1,1,1,1,0,success,95.2698,76.5843,98.7814,90.9252,10,1,1,tsdetect,0,0,0,0,1,0,0,1,,,0,9,9,0,7488,2954,18.21,,src/test/java/com/example/p58/Class378Test.java,0
repo_059,Class379,com.example.p59.Class379,deepseek-r1,pseudo-code,1,1,1,1,0,success,80.0500,74.2022,80.9124,81.8190,9,2,1,tsdetect,2,1,0,3,3,0,0,8,,,0,14,14,0,8352,2959,16.3,,src/test/java/com/example/p59/Class379Test.java,0
repo_060,Class380,com.example.p60.Class380,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9609,99.9253,93.3787,14,1,1,tsdetect,4,0,0,0,0,1,0,2,,,0,7,7,0,8347,2574,17.59,,src/test/java/com/example/p60/Class380Test.java,0
repo_061,Class381,com.example.p61.Class381,deepseek-r1,pseudo-code,0,1,1,2,1,success,70.1398,54.2189,76.3500,59.9318,15,10,2,tsdetect,0,1,0,1,4,0,0,7,runtime_exception,test,1,11,11,0,9647,3022,20.61,,src/test/java/com/example/p61/Class381Test.java,0
repo_062,Class382,com.example.p62.Class382,deepseek-r1,pseudo-code,1,1,1,1,0,success,81.1395,80.8618,88.7279,63.6428,7,4,1,tsdetect,1,1,0,1,1,0,0,4,,,0,4,4,0,8680,3094,20.33,,src/test/java/com/example/p62/Class382Test.java,0
repo_063,Class383,com.example.p63.Class383,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.3755,84.4774,94.7562,70.8980,22,9,2,tsdetect,0,0,0,3,1,0,0,7,,,0,14,14,0,9283,2725,17.26,,src/test/java/com/example/p63/Class383Test.java,1
repo_064,Class384,com.example.p64.Class384,deepseek-r1,pseudo-code,0,1,1,2,1,success,79.6697,59.9128,89.8148,63.7446,7,4,1,tsdetect,1,0,0,0,2,0,0,2,missing_import,compilation,1,4,4,0,9346,2991,16.13,,src/test/java/com/example/p64/Class384Test.java,0
repo_065,Class385,com.example.p65.Class385,deepseek-r1,pseudo-code,1,1,1,1,0,success,88.5515,73.1825,96.7093,68.5004,13,6,2,tsdetect,2,0,0,2,4,0,0,3,,,0,5,5,0,8671,2442,20.32,,src/test/java/com/example/p65/Class385Test.java,1
