# RQ7 -- the correction loop as a factor orthogonal to the strategy (tab:rq7_loop).
# Same 2,000 classes as per_class_controls.csv, and for zero-shot and dynamic the same
# draw: compiled_loop_off equals compiled_initially there and tokens_loop_on equals tokens.
# tokens_loop_off is generation alone; tokens_loop_on adds 6,400 per correction iteration.
# compiled_loop_on is a superset of compiled_loop_off: the loop only repairs what failed.
class_id,strategy,compiled_loop_off,compiled_loop_on,tokens_loop_off,tokens_loop_on
s_0581,dynamic,1,1,24159,24159
s_0582,dynamic,1,1,24558,24558
s_0583,dynamic,1,1,15611,15611
s_0584,dynamic,1,1,9268,9607
s_0585,dynamic,1,1,56815,57870
s_0586,dynamic,1,1,24494,26196
s_0587,dynamic,1,1,19595,26140
s_0588,dynamic,1,1,41991,42343
s_0589,dynamic,1,1,72457,73200
s_0590,dynamic,1,1,22164,22920
s_0591,dynamic,1,1,50483,50486
s_0592,dynamic,1,1,40158,40880
s_0593,dynamic,1,1,25346,25712
s_0594,dynamic,1,1,25667,26613
s_0595,dynamic,1,1,39603,39791
s_0596,dynamic,1,1,27692,29551
s_0597,dynamic,1,1,19143,19205
s_0598,dynamic,1,1,41193,41443
s_0599,dynamic,1,1,24617,24617
s_0600,dynamic,1,1,21184,23439
s_0601,dynamic,1,1,49662,49881
s_0602,dynamic,1,1,34383,34383
s_0603,dynamic,1,1,17578,17578
s_0604,dynamic,1,1,28060,28389
s_0605,dynamic,0,0,32341,32341
s_0606,dynamic,1,1,31313,31891
s_0607,dynamic,1,1,48120,48246
s_0608,dynamic,1,1,26150,27431
s_0609,dynamic,1,1,26002,26069
s_0610,dynamic,1,1,53081,53315
s_0611,dynamic,1,1,32212,32946
s_0612,dynamic,1,1,60635,61356
s_0613,dynamic,1,1,29545,29545
s_0614,dynamic,1,1,35395,35905
s_0615,dynamic,1,1,23168,23762
s_0616,dynamic,1,1,35571,36219
s_0617,dynamic,1,1,66700,67518
s_0618,dynamic,1,1,19837,25860
s_0619,dynamic,1,1,18334,18334
s_0620,dynamic,1,1,42890,42890
s_0621,dynamic,1,1,21902,23805
s_0622,dynamic,1,1,19690,20442
s_0623,dynamic,1,1,19082,19279
s_0624,dynamic,1,1,41446,41724
s_0625,dynamic,1,1,24801,25708
s_0626,dynamic,1,1,38816,38816
s_0627,dynamic,1,1,55952,57984
s_0628,dynamic,1,1,22433,22713
s_0629,dynamic,1,1,21584,23240
s_0630,dynamic,1,1,42455,43592
s_0631,dynamic,1,1,18830,18891
s_0632,dynamic,1,1,24674,26586
s_0633,dynamic,1,1,19047,19974
s_0634,dynamic,1,1,28071,28560
s_0635,dynamic,1,1,35591,35761
s_0636,dynamic,1,1,32125,32643
s_0637,dynamic,0,1,43821,44012
s_0638,dynamic,1,1,32951,33135
s_0639,dynamic,1,1,32896,32896
s_0640,dynamic,1,1,16412,16452
s_0641,dynamic,1,1,30495,33228
s_0642,dynamic,1,1,40309,41665
s_0643,dynamic,1,1,25073,25073
s_0644,dynamic,1,1,27212,28576
s_0645,dynamic,1,1,40348,40934
s_0646,dynamic,1,1,28628,28721
s_0647,dynamic,1,1,48281,48281
s_0648,dynamic,1,1,33533,34559
s_0649,dynamic,1,1,28888,28888
s_0650,dynamic,1,1,21582,22346
s_0651,dynamic,1,1,24221,24338
s_0652,dynamic,1,1,39046,40981
s_0653,dynamic,1,1,20776,20974
s_0654,dynamic,1,1,32956,33798
s_0655,dynamic,1,1,34712,35522
s_0656,dynamic,1,1,31410,32195
s_0657,dynamic,1,1,23912,24699
s_0658,dynamic,1,1,43402,44760
s_0659,dynamic,1,1,21117,21117
s_0660,dynamic,1,1,31563,31894
s_0661,dynamic,1,1,20438,23635
s_0662,dynamic,1,1,28666,28964
s_0663,dynamic,1,1,45389,46552
s_0664,dynamic,1,1,22361,22361
s_0665,dynamic,1,1,34261,35474
s_0666,dynamic,1,1,18825,19340
s_0667,dynamic,1,1,31003,31774
s_0668,dynamic,1,1,36622,36912
s_0669,dynamic,1,1,20396,20505
s_0670,dynamic,1,1,22774,22774
s_0671,dynamic,1,1,31060,32749
s_0672,dynamic,1,1,29742,30072
s_0673,dynamic,1,1,29163,31205
s_0674,dynamic,1,1,26418,29929
s_0675,dynamic,1,1,15039,16897
s_0676,dynamic,1,1,12326,12617
s_0677,dynamic,1,1,24118,24118
s_0678,dynamic,1,1,24689,25434
s_0679,dynamic,1,1,19155,19547
s_0680,dynamic,1,1,32340,32464
s_0681,dynamic,1,1,16105,17134
s_0682,dynamic,1,1,35247,35247
s_0683,dynamic,1,1,33253,33496
s_0684,dynamic,1,1,27505,29142
s_0685,dynamic,1,1,29834,30072
s_0686,dynamic,1,1,28907,29769
s_0687,dynamic,1,1,64937,65273
s_0688,dynamic,1,1,30609,30609
s_0689,dynamic,1,1,28458,29045
s_0690,dynamic,1,1,22603,23085
s_0691,dynamic,1,1,33576,36322
s_0692,dynamic,1,1,24238,26574
s_0693,dynamic,1,1,28345,28900
s_0694,dynamic,1,1,20606,20606
s_0695,dynamic,1,1,18924,19073
s_0696,dynamic,1,1,35358,35358
s_0697,dynamic,0,1,18664,19990
s_0698,dynamic,1,1,28157,28354
s_0699,dynamic,1,1,26962,31561
s_0700,dynamic,1,1,27929,28418
s_0701,dynamic,1,1,25482,27453
s_0702,dynamic,1,1,15890,16513
s_0703,dynamic,1,1,42167,42167
s_0704,dynamic,1,1,23626,23790
s_0705,dynamic,1,1,28004,28004
s_0706,dynamic,1,1,28740,31628
s_0707,dynamic,1,1,42130,42130
s_0708,dynamic,1,1,17569,18030
s_0709,dynamic,1,1,20136,21865
s_0710,dynamic,1,1,42354,42586
s_0711,dynamic,1,1,25346,25715
s_0712,dynamic,1,1,49045,50226
s_0713,dynamic,1,1,15751,17318
s_0714,dynamic,1,1,17904,18179
s_0715,dynamic,1,1,46694,46845
s_0716,dynamic,1,1,29675,29966
s_0717,dynamic,1,1,25957,26487
s_0718,dynamic,0,0,57877,57949
s_0719,dynamic,1,1,32247,32765
s_0720,dynamic,1,1,26675,26675
s_0721,dynamic,1,1,34740,35702
s_0722,dynamic,1,1,57283,57283
s_0723,dynamic,1,1,30981,31697
s_0724,dynamic,1,1,33146,33539
s_0725,dynamic,1,1,21106,21627
s_0726,dynamic,1,1,33304,33500
s_0727,dynamic,1,1,12116,12116
s_0728,dynamic,0,0,29903,29903
s_0729,dynamic,1,1,31352,32933
s_0730,dynamic,1,1,24675,28878
s_0731,dynamic,1,1,35591,35591
s_0732,dynamic,1,1,20426,20426
s_0733,dynamic,1,1,14345,14385
s_0734,dynamic,1,1,21878,22327
s_0735,dynamic,1,1,38674,40016
s_0736,dynamic,1,1,41075,41807
s_0737,dynamic,1,1,47209,47209
s_0738,dynamic,1,1,36012,38016
s_0739,dynamic,1,1,24838,25324
s_0740,dynamic,1,1,38383,38868
s_0741,dynamic,1,1,18637,18738
s_0742,dynamic,1,1,32455,32785
s_0743,dynamic,1,1,57338,57669
s_0744,dynamic,1,1,53293,53457
s_0745,dynamic,1,1,18561,18582
s_0746,dynamic,1,1,22568,23894
s_0747,dynamic,1,1,22777,26064
s_0748,dynamic,1,1,41162,41162
s_0749,dynamic,1,1,46275,46275
s_0750,dynamic,1,1,46023,46023
s_0751,dynamic,1,1,21164,22013
s_0752,dynamic,1,1,18165,18172
s_0753,dynamic,1,1,24509,25305
s_0754,dynamic,1,1,26824,27044
s_0755,dynamic,1,1,21302,23111
s_0756,dynamic,1,1,33564,33689
s_0757,dynamic,1,1,17077,17111
s_0758,dynamic,1,1,14062,14062
s_0759,dynamic,1,1,38937,40495
s_0760,dynamic,1,1,24076,25483
s_0761,dynamic,1,1,24200,24907
s_0762,dynamic,1,1,39892,41457
s_0763,dynamic,1,1,49635,49892
s_0764,dynamic,0,1,23186,24425
s_0765,dynamic,1,1,31564,31581
s_0766,dynamic,1,1,51236,51399
s_0767,dynamic,1,1,28661,31206
s_0768,dynamic,1,1,22624,23412
s_0769,dynamic,1,1,17841,17841
s_0770,dynamic,1,1,74366,74857
s_0771,dynamic,1,1,32513,32976
s_0772,dynamic,1,1,27221,27251
s_0773,dynamic,1,1,39430,39905
s_0774,dynamic,1,1,50561,50561
s_0775,dynamic,1,1,31742,31742
s_0776,dynamic,1,1,23547,23856
s_0777,dynamic,1,1,58133,58133
s_0778,dynamic,1,1,28626,28626
s_0779,dynamic,1,1,34463,34796
s_0780,dynamic,1,1,36245,37177
s_0781,dynamic,1,1,32953,32953
s_0782,dynamic,1,1,29634,30417
s_0783,dynamic,1,1,79357,79533
s_0784,dynamic,1,1,32781,32781
s_0785,dynamic,1,1,60391,61644
s_0786,dynamic,1,1,46691,48199
s_0787,dynamic,1,1,16216,16484
s_0788,dynamic,1,1,32450,32450
s_0789,dynamic,1,1,42064,42064
s_0790,dynamic,1,1,76778,77762
s_0791,dynamic,1,1,24849,30977
s_0792,dynamic,1,1,37723,37723
s_0793,dynamic,1,1,25441,25934
s_0794,dynamic,1,1,17481,17758
s_0795,dynamic,1,1,26277,26774
s_0796,dynamic,1,1,38503,42074
s_0797,dynamic,1,1,38392,39060
s_0798,dynamic,1,1,30437,30637
s_0799,dynamic,1,1,50494,53927
s_0800,dynamic,1,1,41214,41288
s_0801,dynamic,0,1,20865,21435
s_0802,dynamic,1,1,24187,24187
s_0803,dynamic,1,1,24235,24524
s_0804,dynamic,1,1,17211,17462
s_0805,dynamic,1,1,19162,19300
s_0806,dynamic,1,1,65990,67330
s_0807,dynamic,1,1,38735,39715
s_0808,dynamic,1,1,29389,29389
s_0809,dynamic,1,1,35099,38112
s_0810,dynamic,1,1,32286,33920
s_0811,dynamic,1,1,48144,49043
s_0812,dynamic,1,1,33033,33386
s_0813,dynamic,1,1,37506,37506
s_0814,dynamic,1,1,47746,51066
s_0815,dynamic,1,1,35749,36355
s_0816,dynamic,1,1,30647,31406
s_0817,dynamic,1,1,32777,33072
s_0818,dynamic,1,1,28411,29209
s_0819,dynamic,1,1,37203,38970
s_0820,dynamic,1,1,28836,29203
s_0821,dynamic,1,1,61939,62649
s_0822,dynamic,1,1,29012,29074
s_0823,dynamic,1,1,24056,27056
s_0824,dynamic,1,1,45766,46726
s_0825,dynamic,1,1,60893,61282
s_0826,dynamic,1,1,45996,46159
s_0827,dynamic,1,1,52437,52743
s_0828,dynamic,1,1,27761,27761
s_0829,dynamic,1,1,54503,54618
s_0830,dynamic,1,1,45264,45264
s_0831,dynamic,1,1,36259,36259
s_0832,dynamic,1,1,28296,29735
s_0833,dynamic,1,1,39510,40725
s_0834,dynamic,1,1,43913,46943
s_0835,dynamic,1,1,58254,59246
s_0836,dynamic,1,1,27478,31165
s_0837,dynamic,1,1,26992,28275
s_0838,dynamic,1,1,59308,59957
s_0839,dynamic,1,1,39334,40497
s_0840,dynamic,1,1,56354,56362
s_0841,dynamic,1,1,37985,38711
s_0842,dynamic,1,1,22924,23038
s_0843,dynamic,1,1,29066,29066
s_0844,dynamic,1,1,24329,25501
s_0845,dynamic,1,1,22715,23378
s_0846,dynamic,1,1,22485,22485
s_0847,dynamic,1,1,29417,35179
s_0848,dynamic,1,1,38289,38289
s_0849,dynamic,1,1,32447,32698
s_0850,dynamic,0,0,10623,11494
s_0851,dynamic,1,1,20466,20736
s_0852,dynamic,1,1,31123,31135
s_0853,dynamic,1,1,25589,26029
s_0854,dynamic,1,1,45706,45878
s_0855,dynamic,1,1,32114,33079
s_0856,dynamic,1,1,34098,39410
s_0857,dynamic,1,1,32234,32351
s_0858,dynamic,1,1,27706,27706
s_0859,dynamic,1,1,23627,24991
s_0860,dynamic,1,1,21587,22527
s_0861,dynamic,0,0,36104,36881
s_0862,dynamic,1,1,21247,23824
s_0863,dynamic,1,1,21094,21634
s_0864,dynamic,1,1,17438,19900
s_0865,dynamic,1,1,18008,18050
s_0866,dynamic,1,1,55836,56885
s_0867,dynamic,1,1,18748,20487
s_0868,dynamic,1,1,30223,30290
s_0869,dynamic,1,1,32839,32839
s_0870,dynamic,1,1,24329,24598
s_0871,dynamic,1,1,33169,33379
s_0872,dynamic,1,1,30859,31423
s_0873,dynamic,1,1,19890,19890
s_0874,dynamic,1,1,24349,24349
s_0875,dynamic,1,1,52346,52390
s_0876,dynamic,1,1,38981,42053
s_0877,dynamic,1,1,39742,40044
s_0878,dynamic,1,1,15989,15989
s_0879,dynamic,1,1,31775,33032
s_0880,dynamic,1,1,20875,20875
s_0881,dynamic,1,1,19446,19493
s_0882,dynamic,0,1,37213,38136
s_0883,dynamic,0,0,35821,35998
s_0884,dynamic,1,1,30087,31029
s_0885,dynamic,1,1,20533,21038
s_0886,dynamic,1,1,29372,30542
s_0887,dynamic,0,1,63528,64771
s_0888,dynamic,1,1,17590,19583
s_0889,dynamic,1,1,37895,37895
s_0890,dynamic,1,1,21826,22352
s_0891,dynamic,1,1,39192,41147
s_0892,dynamic,1,1,43622,43622
s_0893,dynamic,0,1,17581,17647
s_0894,dynamic,1,1,46698,52222
s_0895,dynamic,1,1,48321,48321
s_0896,dynamic,1,1,14988,15702
s_0897,dynamic,1,1,33103,33268
s_0898,dynamic,1,1,29753,30088
s_0899,dynamic,1,1,18518,24917
s_0900,dynamic,1,1,18335,18596
s_0901,dynamic,1,1,24351,24896
s_0902,dynamic,1,1,58257,58257
s_0903,dynamic,1,1,31824,32206
s_0904,dynamic,1,1,29598,30909
s_0905,dynamic,1,1,25305,26511
s_0906,dynamic,1,1,26231,30613
s_0907,dynamic,1,1,32279,32346
s_0908,dynamic,1,1,30966,30966
s_0909,dynamic,1,1,28418,28418
s_0910,dynamic,1,1,36923,37338
s_0911,dynamic,1,1,42325,42357
s_0912,dynamic,1,1,30635,31424
s_0913,dynamic,1,1,13711,14711
s_0914,dynamic,1,1,30709,30709
s_0915,dynamic,1,1,53467,53467
s_0916,dynamic,1,1,22926,22926
s_0917,dynamic,1,1,35900,36858
s_0918,dynamic,1,1,37970,38002
s_0919,dynamic,0,0,32252,32357
s_0920,dynamic,1,1,13733,14313
s_0921,dynamic,1,1,45722,46991
s_0922,dynamic,1,1,46036,48139
s_0923,dynamic,1,1,25500,25519
s_0924,dynamic,1,1,22746,23954
s_0925,dynamic,1,1,20011,20011
s_0926,dynamic,0,1,17671,17671
s_0927,dynamic,1,1,31350,31350
s_0928,dynamic,1,1,22544,23238
s_0929,dynamic,1,1,29699,29699
s_0930,dynamic,1,1,22139,22638
s_0931,dynamic,1,1,25204,25688
s_0932,dynamic,1,1,17476,17787
s_0933,dynamic,1,1,25881,25881
s_0934,dynamic,1,1,25719,26107
s_0935,dynamic,1,1,21178,22876
s_0936,dynamic,1,1,28778,36466
s_0937,dynamic,1,1,33638,33740
s_0938,dynamic,1,1,50292,50292
s_0939,dynamic,1,1,33004,35460
s_0940,dynamic,1,1,14897,14897
s_0941,dynamic,1,1,19163,20481
s_0942,dynamic,1,1,22360,23043
s_0943,dynamic,1,1,23682,24850
s_0944,dynamic,1,1,30323,32644
s_0945,dynamic,1,1,41260,41260
s_0946,dynamic,1,1,28836,29392
s_0947,dynamic,1,1,17535,17589
s_0948,dynamic,1,1,24772,25028
s_0949,dynamic,1,1,36908,37237
s_0950,dynamic,1,1,41184,42452
s_0951,dynamic,1,1,28133,28474
s_0952,dynamic,1,1,20315,20358
s_0953,dynamic,1,1,51292,51443
s_0954,dynamic,1,1,26181,26999
s_0955,dynamic,1,1,24521,24958
s_0956,dynamic,1,1,60841,62106
s_0957,dynamic,1,1,20479,26502
s_0958,dynamic,1,1,28682,30022
s_0959,dynamic,1,1,53118,53444
s_0960,dynamic,1,1,42813,42939
s_0961,dynamic,1,1,43017,45865
s_0962,dynamic,1,1,43479,43479
s_0963,dynamic,1,1,33306,33530
s_0964,dynamic,1,1,31235,33007
s_0965,dynamic,1,1,22469,22857
s_0966,dynamic,1,1,31307,31665
s_0967,dynamic,1,1,31786,31820
s_0968,dynamic,1,1,29927,31603
s_0969,dynamic,1,1,38895,39591
s_0970,dynamic,1,1,30889,31416
s_0971,dynamic,1,1,25443,25443
s_0972,dynamic,1,1,71905,72397
s_0973,dynamic,1,1,26076,26575
s_0974,dynamic,1,1,37081,37102
s_0975,dynamic,1,1,35709,35709
s_0976,dynamic,1,1,15788,16627
s_0977,dynamic,1,1,23330,24660
s_0978,dynamic,1,1,33311,33369
s_0979,dynamic,1,1,19096,19144
s_0980,dynamic,1,1,50310,50971
s_0981,dynamic,1,1,42134,42422
s_0982,dynamic,1,1,41393,42452
s_0983,dynamic,1,1,15894,20567
s_0984,dynamic,1,1,39076,39521
s_0985,dynamic,1,1,39754,40848
s_0986,dynamic,1,1,27840,31224
s_0987,dynamic,1,1,25451,25625
s_0988,dynamic,1,1,34623,34678
s_0989,dynamic,1,1,58427,59861
s_0990,dynamic,1,1,18905,20042
s_0991,dynamic,1,1,22316,23101
s_0992,dynamic,1,1,30810,31010
s_0993,dynamic,1,1,36332,36854
s_0994,dynamic,1,1,33779,34856
s_0995,dynamic,1,1,18349,20133
s_0996,dynamic,1,1,24728,24863
s_0997,dynamic,1,1,12220,12220
s_0998,dynamic,1,1,41325,41644
s_0999,dynamic,1,1,41028,41715
s_1000,dynamic,1,1,24458,25510
s_1001,dynamic,1,1,29589,29709
s_1002,dynamic,1,1,32472,33190
s_1003,dynamic,1,1,52356,52356
s_1004,dynamic,1,1,40287,42385
s_1005,dynamic,1,1,44110,44224
s_1006,dynamic,1,1,26668,29722
s_1007,dynamic,1,1,13530,14254
s_1008,dynamic,1,1,70510,71219
s_1009,dynamic,1,1,23384,23867
s_1010,dynamic,1,1,37731,37747
s_1011,dynamic,1,1,33894,36065
s_1012,dynamic,1,1,17871,18818
s_1013,dynamic,1,1,14122,14127
s_1014,dynamic,1,1,23698,24329
s_1015,dynamic,1,1,32563,32563
s_1016,dynamic,1,1,43261,43261
s_1017,dynamic,1,1,34884,35805
s_1018,dynamic,1,1,39243,39928
s_1019,dynamic,1,1,17797,18316
s_1020,dynamic,1,1,33388,33441
s_1021,dynamic,1,1,25816,25836
s_1022,dynamic,1,1,57512,62409
s_1023,dynamic,1,1,56486,56612
s_1024,dynamic,1,1,25313,27798
s_1025,dynamic,1,1,52381,52526
s_1026,dynamic,1,1,22727,23743
s_1027,dynamic,1,1,32030,35269
s_1028,dynamic,1,1,34051,34615
s_1029,dynamic,1,1,49459,50891
s_1030,dynamic,1,1,25155,25189
s_1031,dynamic,1,1,30782,31869
s_1032,dynamic,1,1,33942,33942
s_1033,dynamic,1,1,22148,24230
s_1034,dynamic,1,1,26963,28493
s_1035,dynamic,0,0,24197,24197
s_1036,dynamic,1,1,35546,35761
s_1037,dynamic,1,1,30703,30703
s_1038,dynamic,0,1,27541,27541
s_1039,dynamic,1,1,31727,34245
s_1040,dynamic,1,1,44050,44155
s_1041,dynamic,1,1,39325,41276
s_1042,dynamic,1,1,45695,46262
s_1043,dynamic,0,1,17197,18650
s_1044,dynamic,1,1,47267,47267
s_1045,dynamic,1,1,31527,33757
s_1046,dynamic,1,1,34073,34115
s_1047,dynamic,1,1,53024,53436
s_1048,dynamic,1,1,16444,20010
s_1049,dynamic,1,1,38382,39161
s_1050,dynamic,1,1,44045,44938
s_1051,dynamic,1,1,42002,42002
s_1052,dynamic,1,1,25412,26092
s_1053,dynamic,0,0,30382,30692
s_1054,dynamic,1,1,16793,16793
s_1055,dynamic,1,1,80132,80421
s_1056,dynamic,1,1,23812,25602
s_1057,dynamic,1,1,25422,25566
s_1058,dynamic,1,1,26900,26900
s_1059,dynamic,1,1,50581,50723
s_1060,dynamic,1,1,34600,34600
s_1061,dynamic,1,1,60499,61731
s_1062,dynamic,1,1,23741,26210
s_1063,dynamic,1,1,41904,42006
s_1064,dynamic,1,1,18721,19005
s_1065,dynamic,1,1,29973,30044
s_1066,dynamic,1,1,21408,25704
s_1067,dynamic,1,1,20634,20634
s_1068,dynamic,1,1,35849,36270
s_1069,dynamic,1,1,40558,40746
s_1070,dynamic,1,1,29057,32068
s_1071,dynamic,1,1,25425,25707
s_1072,dynamic,1,1,33096,34488
s_1073,dynamic,1,1,50303,50504
s_1074,dynamic,1,1,25444,26797
s_1075,dynamic,1,1,35998,37367
s_1076,dynamic,1,1,27189,27189
s_1077,dynamic,1,1,29403,30261
s_1078,dynamic,1,1,48513,48815
s_1079,dynamic,1,1,23497,24205
s_1080,dynamic,1,1,14389,15512
s_1081,dynamic,1,1,43850,44378
s_1082,dynamic,1,1,24589,24589
s_1083,dynamic,0,1,28456,29007
s_1084,dynamic,1,1,26031,27875
s_1085,dynamic,1,1,49665,49985
s_1086,dynamic,1,1,53173,53380
s_1087,dynamic,1,1,21460,22319
s_1088,dynamic,1,1,24941,27237
s_1089,dynamic,1,1,33285,33500
s_1090,dynamic,1,1,27664,27772
s_1091,dynamic,1,1,33040,35935
s_1092,dynamic,1,1,29936,30270
s_1093,dynamic,1,1,21192,24695
s_1094,dynamic,1,1,31092,31092
s_1095,dynamic,1,1,17458,17458
s_1096,dynamic,0,1,12770,12967
s_1097,dynamic,1,1,34004,34439
s_1098,dynamic,1,1,45525,46639
s_1099,dynamic,1,1,19480,20770
s_1100,dynamic,1,1,22087,23403
s_1101,dynamic,1,1,12890,13265
s_1102,dynamic,1,1,30490,31517
s_1103,dynamic,1,1,17737,17744
s_1104,dynamic,1,1,44210,44624
s_1105,dynamic,1,1,31394,31405
s_1106,dynamic,1,1,21118,21532
s_1107,dynamic,1,1,17792,18780
s_1108,dynamic,1,1,24608,24608
s_1109,dynamic,1,1,20470,20470
s_1110,dynamic,1,1,45798,45798
s_1111,dynamic,1,1,28294,28364
s_1112,dynamic,1,1,39772,44039
s_1113,dynamic,1,1,22180,23972
s_1114,dynamic,1,1,37784,38082
s_1115,dynamic,1,1,32271,32271
s_1116,dynamic,1,1,20407,20407
s_1117,dynamic,1,1,31547,32341
s_1118,dynamic,1,1,34600,35106
s_1119,dynamic,1,1,38051,38051
s_1120,dynamic,1,1,40130,40179
s_1121,dynamic,1,1,16209,16209
s_1122,dynamic,1,1,21392,23896
s_1123,dynamic,1,1,23562,23738
s_1124,dynamic,0,0,23989,23989
s_1125,dynamic,1,1,49578,49691
s_1126,dynamic,1,1,41814,42394
s_1127,dynamic,1,1,33599,33643
s_1128,dynamic,1,1,30242,30469
s_1129,dynamic,1,1,23669,23669
s_1130,dynamic,1,1,63949,64769
s_1131,dynamic,1,1,26172,26587
s_1132,dynamic,1,1,28485,32990
s_1133,dynamic,0,1,22120,24215
s_1134,dynamic,1,1,30132,30737
s_1135,dynamic,1,1,35573,36410
s_1136,dynamic,1,1,26628,26975
s_1137,dynamic,1,1,24293,25523
s_1138,dynamic,1,1,38852,38852
s_1139,dynamic,1,1,20959,21815
s_1140,dynamic,1,1,18000,18219
s_1141,dynamic,1,1,20190,20190
s_1142,dynamic,1,1,34988,34988
s_1143,dynamic,1,1,37245,37245
s_1144,dynamic,1,1,40849,40849
s_1145,dynamic,1,1,36895,36895
s_1146,dynamic,1,1,52561,54952
s_1147,dynamic,1,1,43918,44794
s_1148,dynamic,1,1,26895,27375
s_1149,dynamic,1,1,45013,45013
s_1150,dynamic,1,1,35333,35333
s_1151,dynamic,1,1,38133,38133
s_1152,dynamic,1,1,34366,34366
s_1153,dynamic,1,1,35680,36755
s_1154,dynamic,1,1,40904,42671
s_1155,dynamic,1,1,28291,35767
s_1156,dynamic,1,1,42213,42944
s_1157,dynamic,1,1,29827,30117
s_1158,dynamic,1,1,36486,36881
s_1159,dynamic,1,1,31329,31329
s_1160,dynamic,1,1,13725,14256
s_1161,dynamic,1,1,29385,29399
s_1162,dynamic,1,1,27184,27330
s_1163,dynamic,1,1,34300,35216
s_1164,dynamic,1,1,18004,20015
s_1165,dynamic,1,1,27836,27859
s_1166,dynamic,1,1,20701,21268
s_1167,dynamic,1,1,36846,37040
s_1168,dynamic,1,1,50195,50792
s_1169,dynamic,1,1,13396,13537
s_1170,dynamic,1,1,18608,19812
s_1171,dynamic,1,1,31615,34233
s_1172,dynamic,1,1,19297,19314
s_1173,dynamic,1,1,38406,42910
s_1174,dynamic,1,1,26307,27167
s_1175,dynamic,1,1,42791,43726
s_1176,dynamic,1,1,25638,26925
s_1177,dynamic,1,1,37471,37471
s_1178,dynamic,1,1,28948,29954
s_1179,dynamic,1,1,28317,28416
s_1180,dynamic,1,1,42074,42200
s_1181,dynamic,1,1,30637,31245
s_1182,dynamic,1,1,36879,36879
s_1183,dynamic,1,1,29505,29754
s_1184,dynamic,0,1,24529,25990
s_1185,dynamic,1,1,19259,19629
s_1186,dynamic,1,1,21150,21150
s_1187,dynamic,1,1,50067,51545
s_1188,dynamic,1,1,21836,22255
s_1189,dynamic,1,1,32851,32851
s_1190,dynamic,1,1,22739,23687
s_1191,dynamic,1,1,30561,30561
s_1192,dynamic,1,1,33534,35980
s_1193,dynamic,1,1,46815,46815
s_1194,dynamic,1,1,22649,23685
s_1195,dynamic,1,1,24002,24419
s_1196,dynamic,1,1,12900,13279
s_1197,dynamic,1,1,68331,68944
s_1198,dynamic,1,1,41491,41491
s_1199,dynamic,1,1,37038,38674
s_1200,dynamic,1,1,44839,46663
s_1201,dynamic,1,1,40083,40083
s_1202,dynamic,0,1,22115,22752
s_1203,dynamic,1,1,42960,43368
s_1204,dynamic,1,1,20255,21880
s_1205,dynamic,1,1,25606,25606
s_1206,dynamic,1,1,24535,24619
s_1207,dynamic,1,1,37225,40226
s_1208,dynamic,1,1,42622,42728
s_1209,dynamic,1,1,41893,44617
s_1210,dynamic,1,1,23034,26371
s_1211,dynamic,1,1,22273,22563
s_1212,dynamic,1,1,25119,25686
s_1213,dynamic,1,1,39871,44893
s_1214,dynamic,1,1,22039,23346
s_1215,dynamic,1,1,25998,26611
s_1216,dynamic,1,1,25566,25815
s_1217,dynamic,1,1,40585,41606
s_1218,dynamic,1,1,39448,39448
s_1219,dynamic,1,1,26695,26695
s_1220,dynamic,1,1,42541,42682
s_1221,dynamic,1,1,33431,33523
s_1222,dynamic,1,1,35439,35439
s_1223,dynamic,1,1,28696,30954
s_1224,dynamic,1,1,25218,25899
s_1225,dynamic,1,1,42873,42873
s_1226,dynamic,1,1,28714,28714
s_1227,dynamic,1,1,36157,36157
s_1228,dynamic,1,1,44747,45042
s_1229,dynamic,1,1,24205,24205
s_1230,dynamic,1,1,40260,40260
s_1231,dynamic,1,1,52603,52625
s_1232,dynamic,1,1,22737,24115
s_1233,dynamic,1,1,31353,33368
s_1234,dynamic,1,1,26031,26816
s_1235,dynamic,1,1,18077,18425
s_1236,dynamic,1,1,32949,33042
s_1237,dynamic,1,1,18269,18733
s_1238,dynamic,1,1,27123,27373
s_1239,dynamic,1,1,21270,21909
s_1240,dynamic,1,1,27419,28223
s_1241,dynamic,1,1,33955,34946
s_1242,dynamic,1,1,17911,17911
s_1243,dynamic,1,1,33989,34041
s_1244,dynamic,1,1,45206,45206
s_1245,dynamic,1,1,60546,60546
s_1246,dynamic,1,1,28396,28499
s_1247,dynamic,1,1,25443,25443
s_1248,dynamic,1,1,38340,39288
s_1249,dynamic,1,1,35922,39573
s_1250,dynamic,1,1,31286,32806
s_1251,dynamic,1,1,68127,69501
s_1252,dynamic,1,1,21836,23193
s_1253,dynamic,1,1,56584,57093
s_1254,dynamic,1,1,46025,47359
s_1255,dynamic,1,1,27104,27141
s_1256,dynamic,1,1,56898,57040
s_1257,dynamic,1,1,31166,31514
s_1258,dynamic,1,1,42414,43781
s_1259,dynamic,1,1,19255,20037
s_1260,dynamic,1,1,23077,23188
s_1261,dynamic,1,1,26036,27110
s_1262,dynamic,1,1,19119,19369
s_1263,dynamic,1,1,24701,25213
s_1264,dynamic,1,1,17836,17836
s_1265,dynamic,1,1,20894,22439
s_1266,dynamic,1,1,20865,21765
s_1267,dynamic,1,1,20040,21410
s_1268,dynamic,1,1,49685,50348
