# RQ7 -- the budget-normalised control arms, per class (tab:rq7_controls).
# Same 2,000 classes as per_class_controls.csv, and for zero-shot and dynamic the same
# draw: compiled_loop_off equals compiled_initially there and tokens_loop_on equals tokens.
# tokens_loop_off is generation alone; tokens_loop_on adds 6,400 per correction iteration.
# compiled_loop_on is a superset of compiled_loop_off: the loop only repairs what failed.
class_id,loc,cyclomatic_complexity,arm,llm_calls,tokens,compiled_initially,mutation_score
s_1925,1309,73,b-budget,6,29858,1,41.42
s_1926,2916,145,b-budget,6,33243,1,41.40
s_1927,415,35,b-budget,6,57192,0,
s_1928,210,11,b-budget,6,42037,1,61.82
s_1929,1307,105,b-budget,6,35933,1,62.76
s_1930,551,25,b-budget,6,47978,1,50.73
s_1931,134,7,b-budget,6,30501,1,78.61
s_1932,644,46,b-budget,6,44362,1,60.10
s_1933,485,20,b-budget,6,23024,1,68.83
s_1934,382,27,b-budget,6,25428,0,
s_1935,2545,150,b-budget,6,29421,1,60.67
s_1936,329,20,b-budget,6,35676,1,67.95
s_1937,1231,64,b-budget,6,32716,1,64.94
s_1938,574,33,b-budget,6,21366,0,
s_1939,2607,135,b-budget,6,20296,1,42.43
s_1940,2987,143,b-budget,6,33797,0,
s_1941,1991,77,b-budget,6,30987,0,
s_1942,2387,116,b-budget,6,38957,0,
s_1943,1679,88,b-budget,6,34408,1,52.71
s_1944,484,14,b-budget,6,36112,1,67.60
s_1945,501,54,b-budget,6,43360,1,80.69
s_1946,322,30,b-budget,6,27727,0,
s_1947,1615,74,b-budget,6,44134,1,56.51
s_1948,1442,125,b-budget,6,31081,1,47.53
s_1949,1640,97,b-budget,6,56101,1,67.55
s_1950,2121,119,b-budget,6,37402,1,44.44
s_1951,2322,100,b-budget,6,34784,0,
s_1952,907,62,b-budget,6,20813,1,61.85
s_1953,386,20,b-budget,6,50565,1,36.08
s_1954,1596,86,b-budget,6,20944,1,58.99
s_1955,4091,130,b-budget,6,35185,1,56.84
s_1956,1692,80,b-budget,6,41338,0,
s_1957,79,6,b-budget,6,51438,1,69.56
s_1958,1151,38,b-budget,6,39595,1,68.09
s_1959,395,28,b-budget,6,37892,1,79.40
s_1960,354,12,b-budget,6,23731,1,63.38
s_1961,266,23,b-budget,6,28476,1,49.74
s_1962,1078,56,b-budget,6,28093,1,63.62
s_1963,794,58,b-budget,6,36433,0,
s_1964,471,33,b-budget,6,25167,1,68.75
s_1965,254,24,b-budget,6,26496,1,75.44
s_1966,2958,143,b-budget,6,30787,0,
s_1967,134,8,b-budget,6,44461,1,77.68
s_1968,552,29,b-budget,6,24098,0,
s_1969,618,24,b-budget,6,43844,1,76.97
s_1970,105,11,b-budget,6,39993,1,63.49
s_1971,1449,52,b-budget,6,29013,1,59.48
s_1972,1771,77,b-budget,6,32311,0,
s_1973,355,13,b-budget,6,17730,1,66.61
s_1974,2381,85,b-budget,6,45959,1,70.77
s_1975,2126,94,b-budget,6,36898,1,57.97
s_1976,986,75,b-budget,6,29216,1,51.83
s_1977,5536,274,b-budget,6,47004,0,
s_1978,501,35,b-budget,6,30243,1,78.63
s_1979,3268,213,b-budget,6,37344,1,66.87
s_1980,662,47,b-budget,6,65378,1,68.43
s_1981,1258,92,b-budget,6,15485,1,57.97
s_1982,1307,58,b-budget,6,40493,0,
s_1983,1460,77,b-budget,6,32787,1,49.65
s_1984,3122,111,b-budget,6,39422,1,52.32
s_1985,798,82,b-budget,6,52428,1,64.99
s_1986,800,25,b-budget,6,41441,1,63.30
s_1987,662,30,b-budget,6,46674,1,67.89
s_1988,1383,45,b-budget,6,40200,0,
s_1989,991,66,b-budget,6,49181,1,50.78
s_1990,901,41,b-budget,6,26936,1,70.75
s_1991,539,33,b-budget,6,27051,1,76.42
s_1992,83,4,b-budget,6,21805,1,67.12
s_1993,220,11,b-budget,6,47331,1,60.14
s_1994,329,16,b-budget,6,55699,0,
s_1995,586,46,b-budget,6,28621,1,68.49
s_1996,993,37,b-budget,6,47675,1,56.69
s_1997,168,9,b-budget,6,34220,1,73.87
s_1998,108,9,b-budget,6,32728,1,69.74
s_1999,235,18,b-budget,6,27089,1,72.97
s_0000,493,23,dynamic,6,28125,1,81.22
s_0001,1078,40,dynamic,6,70302,1,89.79
s_0002,1983,77,dynamic,6,32706,1,80.96
s_0003,825,49,dynamic,6,30474,1,100.00
s_0004,1511,88,dynamic,6,59432,1,100.00
s_0005,367,24,dynamic,6,41793,1,89.97
s_0006,687,45,dynamic,6,35466,1,100.00
s_0007,580,27,dynamic,6,34503,1,88.15
s_0008,1121,48,dynamic,6,19778,1,86.50
s_0009,1419,76,dynamic,6,26885,1,95.32
s_0010,4867,146,dynamic,6,23132,1,92.44
s_0011,209,12,dynamic,6,19019,1,100.00
s_0012,631,39,dynamic,6,56614,1,98.92
s_0013,502,16,dynamic,6,55760,1,91.72
s_0014,992,84,dynamic,6,14914,1,81.47
s_0015,1234,80,dynamic,6,18357,1,95.71
s_0016,138,13,dynamic,6,32280,1,98.56
s_0017,2583,96,dynamic,6,30251,1,100.00
s_0018,335,13,dynamic,6,30293,1,98.86
s_0019,325,25,dynamic,6,25616,1,83.55
s_0020,1093,66,dynamic,6,36930,0,
s_0021,921,23,dynamic,6,49703,1,72.58
s_0022,1723,100,dynamic,6,42938,1,96.57
s_0023,215,8,dynamic,6,15344,1,86.52
s_0024,568,29,dynamic,6,47287,1,100.00
s_0025,392,20,dynamic,6,25637,1,100.00
s_0026,339,19,dynamic,6,25469,1,88.32
s_0027,2091,140,dynamic,6,41761,1,100.00
s_0028,2054,85,dynamic,6,48276,1,88.88
s_0029,2508,199,dynamic,6,26609,0,
s_0030,181,11,dynamic,6,44865,1,100.00
s_0031,688,40,dynamic,6,54773,1,100.00
s_0032,540,44,dynamic,6,27816,1,100.00
s_0033,309,13,dynamic,6,41344,1,100.00
s_0034,357,30,dynamic,6,30855,1,84.38
s_0035,153,12,dynamic,6,54985,1,100.00
s_0036,564,36,dynamic,6,25883,1,100.00
s_0037,706,25,dynamic,6,25585,1,100.00
s_0038,341,24,dynamic,6,28349,1,86.94
s_0039,1508,121,dynamic,6,26622,1,91.41
s_0040,557,22,dynamic,6,18390,1,100.00
s_0041,1655,68,dynamic,6,34074,1,100.00
s_0042,1105,56,dynamic,6,31009,1,70.67
s_0043,606,37,dynamic,6,35708,1,100.00
s_0044,2406,200,dynamic,6,30212,1,83.09
s_0045,1748,81,dynamic,6,40691,0,
s_0046,331,15,dynamic,6,35697,1,81.77
s_0047,1104,48,dynamic,6,35043,1,77.20
s_0048,2134,140,dynamic,6,37653,1,72.67
s_0049,617,30,dynamic,6,25037,1,88.30
s_0050,446,32,dynamic,6,27773,1,96.56
s_0051,862,28,dynamic,6,59542,1,100.00
s_0052,866,38,dynamic,6,27281,0,
s_0053,1046,59,dynamic,6,34466,0,
s_0054,3163,141,dynamic,6,18737,1,80.57
s_0055,2588,137,dynamic,6,30802,1,85.93
s_0056,169,12,dynamic,6,39641,0,
s_0057,451,21,dynamic,6,35872,1,100.00
s_0058,2330,82,dynamic,6,17510,1,79.51
s_0059,1024,52,dynamic,6,56343,1,98.79
s_0060,2951,146,dynamic,6,34344,1,83.14
s_0061,999,53,dynamic,6,27538,1,93.51
s_0062,269,13,dynamic,6,21288,1,94.92
s_0063,1035,53,dynamic,6,30969,1,90.73
s_0064,1717,80,dynamic,6,34902,1,90.16
s_0065,146,18,dynamic,6,28286,1,98.84
s_0066,847,16,dynamic,6,45060,1,100.00
s_0067,733,50,dynamic,6,54990,1,100.00
s_0068,1645,71,dynamic,6,66077,1,100.00
s_0069,150,9,dynamic,6,40023,1,91.27
s_0070,1415,131,dynamic,6,30833,1,76.67
s_0071,1830,117,dynamic,6,25693,1,78.09
s_0072,1155,53,dynamic,6,46849,1,69.19
s_0073,1406,44,dynamic,6,18507,1,100.00
s_0074,445,13,dynamic,6,44236,1,100.00
s_0075,5208,229,dynamic,6,17583,1,82.24
s_0076,1315,65,dynamic,6,33148,1,91.63
s_0077,937,66,dynamic,6,41250,1,100.00
s_0078,2167,118,dynamic,6,21165,1,100.00
s_0079,248,23,dynamic,6,31478,1,99.57
s_0080,2413,84,dynamic,6,32738,1,100.00
s_0081,361,19,dynamic,6,42062,1,100.00
s_0082,835,36,dynamic,6,23679,1,92.19
s_0083,2299,103,dynamic,6,23438,1,92.37
s_0084,732,35,dynamic,6,30533,1,72.99
s_0085,2798,107,dynamic,6,15566,1,100.00
s_0086,450,32,dynamic,6,28785,1,96.35
s_0087,1005,32,dynamic,6,53506,1,100.00
s_0088,1052,60,dynamic,6,67413,1,86.84
s_0089,1028,25,dynamic,6,33842,1,89.75
s_0090,1364,72,dynamic,6,40935,1,75.69
s_0091,2480,90,dynamic,6,53537,1,79.99
s_0092,846,33,dynamic,6,49076,1,100.00
s_0093,586,33,dynamic,6,42520,1,100.00
s_0094,1443,30,dynamic,6,25357,0,
s_0095,523,24,dynamic,6,41216,1,100.00
s_0096,1257,49,dynamic,6,31915,1,90.13
s_0097,2194,75,dynamic,6,28433,1,91.72
s_0098,731,45,dynamic,6,45695,1,98.73
s_0099,1650,68,dynamic,6,47446,1,76.69
s_0100,1416,61,dynamic,6,20982,1,70.88
s_0101,1319,52,dynamic,6,27882,1,99.06
s_0102,159,15,dynamic,6,24594,1,96.44
s_0103,116,6,dynamic,6,18983,1,83.50
s_0104,2601,103,dynamic,6,40315,1,92.70
s_0105,151,14,dynamic,6,20128,1,100.00
s_0106,668,39,dynamic,6,36904,1,100.00
s_0107,1036,45,dynamic,6,25687,1,96.45
s_0108,333,16,dynamic,6,25123,1,100.00
s_0109,1076,70,dynamic,6,46817,1,93.65
s_0110,241,12,dynamic,6,29694,1,100.00
s_0111,484,32,dynamic,6,26778,1,93.65
s_0112,1041,45,dynamic,6,34523,1,81.42
s_0113,2140,88,dynamic,6,39548,1,84.14
s_0114,781,25,dynamic,6,26805,1,99.93
s_0115,459,26,dynamic,6,27209,1,98.96
s_0116,1288,43,dynamic,6,28809,1,90.00
s_0117,2189,71,dynamic,6,22865,1,86.75
s_0118,1132,41,dynamic,6,18632,1,83.97
s_0119,415,28,dynamic,6,31019,1,84.43
s_0120,891,90,dynamic,6,28441,1,99.87
s_0121,287,27,dynamic,6,25558,0,
s_0122,1589,84,dynamic,6,25681,1,100.00
s_0123,2682,127,dynamic,6,19896,1,84.55
s_0124,378,43,dynamic,6,63218,1,89.82
s_0125,373,29,dynamic,6,16221,1,100.00
s_0126,975,58,dynamic,6,44657,0,
s_0127,1059,46,dynamic,6,28039,1,96.69
s_0128,793,43,dynamic,6,33467,1,83.40
s_0129,5271,258,dynamic,6,38508,1,100.00
s_0130,3076,115,dynamic,6,33486,1,93.44
s_0131,136,6,dynamic,6,26520,1,100.00
s_0132,165,8,dynamic,6,24694,1,81.57
s_0133,153,12,dynamic,6,24552,1,97.48
s_0134,1312,60,dynamic,6,35468,1,100.00
s_0135,7857,338,dynamic,6,40267,1,87.83
s_0136,1751,75,dynamic,6,40825,1,76.06
s_0137,1296,93,dynamic,6,15535,1,100.00
s_0138,992,78,dynamic,6,13863,1,89.51
s_0139,296,15,dynamic,6,35771,1,85.10
s_0140,1792,86,dynamic,6,38612,1,90.95
s_0141,1257,48,dynamic,6,16906,1,82.38
s_0142,251,14,dynamic,6,12094,1,73.10
s_0143,827,58,dynamic,6,37700,1,77.84
s_0144,354,14,dynamic,6,30475,1,100.00
s_0145,687,50,dynamic,6,35758,1,98.74
s_0146,386,25,dynamic,6,30113,1,92.85
s_0147,758,38,dynamic,6,20345,1,83.92
s_0148,616,36,dynamic,6,25231,1,65.65
s_0149,294,27,dynamic,6,23797,1,94.24
s_0150,825,49,dynamic,6,45189,1,93.56
s_0151,1246,70,dynamic,6,16448,1,100.00
s_0152,323,16,dynamic,6,35918,1,89.54
s_0153,413,25,dynamic,6,27721,1,100.00
s_0154,3670,212,dynamic,6,17899,1,78.65
s_0155,1330,67,dynamic,6,37954,1,91.30
s_0156,739,36,dynamic,6,53268,1,91.18
s_0157,1289,42,dynamic,6,15131,0,
s_0158,159,14,dynamic,6,72630,1,100.00
s_0159,1187,57,dynamic,6,35290,1,99.92
s_0160,767,45,dynamic,6,28573,1,91.30
s_0161,336,22,dynamic,6,31180,1,98.05
s_0162,351,24,dynamic,6,35618,1,100.00
s_0163,278,17,dynamic,6,42168,1,95.86
s_0164,1851,115,dynamic,6,22300,1,89.69
s_0165,202,14,dynamic,6,39469,1,87.26
s_0166,2658,135,dynamic,6,17650,1,100.00
s_0167,5385,136,dynamic,6,14772,1,96.07
s_0168,211,14,dynamic,6,36789,1,85.23
s_0169,696,54,dynamic,6,16047,1,100.00
s_0170,899,43,dynamic,6,34513,1,87.74
s_0171,78,4,dynamic,6,25160,1,100.00
s_0172,1021,37,dynamic,6,60591,1,96.36
s_0173,716,42,dynamic,6,33528,1,97.58
s_0174,547,26,dynamic,6,27386,1,100.00
s_0175,728,48,dynamic,6,42846,1,100.00
s_0176,2799,229,dynamic,6,33356,1,100.00
s_0177,308,15,dynamic,6,33659,1,100.00
s_0178,1096,58,dynamic,6,18380,1,90.02
s_0179,11978,277,dynamic,6,54759,0,
s_0180,662,63,dynamic,6,29555,1,96.05
s_0181,170,12,dynamic,6,22260,1,97.12
s_0182,2369,212,dynamic,6,51613,1,81.53
s_0183,1854,64,dynamic,6,46573,1,71.77
s_0184,222,17,dynamic,6,51931,1,100.00
s_0185,2544,107,dynamic,6,26496,0,
s_0186,260,29,dynamic,6,37448,1,99.92
s_0187,889,49,dynamic,6,24852,1,100.00
s_0188,322,18,dynamic,6,61914,1,91.63
s_0189,314,24,dynamic,6,62745,1,100.00
s_0190,363,23,dynamic,6,51655,1,100.00
s_0191,982,70,dynamic,6,34464,1,99.79
s_0192,4029,165,dynamic,6,31826,1,90.63
s_0193,599,20,dynamic,6,56830,1,96.38
s_0194,133,12,dynamic,6,46468,1,100.00
s_0195,366,28,dynamic,6,39704,0,
s_0196,144,7,dynamic,6,23459,1,100.00
s_0197,1246,46,dynamic,6,33722,1,83.33
s_0198,522,34,dynamic,6,29731,1,100.00
s_0199,410,19,dynamic,6,35607,1,100.00
s_0200,680,21,dynamic,6,35733,1,86.48
s_0201,3083,157,dynamic,6,31696,0,
s_0202,266,16,dynamic,6,27647,1,100.00
s_0203,1066,67,dynamic,6,16177,1,87.63
s_0204,418,15,dynamic,6,42487,1,100.00
s_0205,469,18,dynamic,6,27851,1,100.00
s_0206,471,30,dynamic,6,25372,1,96.38
s_0207,238,8,dynamic,6,31437,1,100.00
s_0208,293,13,dynamic,6,19225,1,84.87
s_0209,217,9,dynamic,6,22918,1,89.84
s_0210,779,39,dynamic,6,37818,1,86.70
s_0211,2983,139,dynamic,6,34375,1,83.08
s_0212,110,11,dynamic,6,24455,1,94.68
s_0213,375,24,dynamic,6,31059,1,95.61
s_0214,834,46,dynamic,6,72734,1,100.00
s_0215,552,36,dynamic,6,21095,1,85.85
s_0216,863,22,dynamic,6,17105,1,100.00
s_0217,147,14,dynamic,6,16115,1,100.00
s_0218,868,47,dynamic,6,47362,1,100.00
s_0219,916,38,dynamic,6,38125,0,
s_0220,4208,98,dynamic,6,21489,1,100.00
s_0221,609,26,dynamic,6,49986,1,93.87
s_0222,1375,41,dynamic,6,25074,1,93.49
s_0223,669,15,dynamic,6,42287,1,83.68
s_0224,1097,42,dynamic,6,23844,1,90.11
s_0225,705,48,dynamic,6,28969,1,89.67
s_0226,287,22,dynamic,6,43169,1,100.00
s_0227,1412,39,dynamic,6,13641,1,94.57
s_0228,463,16,dynamic,6,41896,1,100.00
s_0229,702,21,dynamic,6,24639,1,92.89
s_0230,806,43,dynamic,6,20581,1,77.60
s_0231,677,22,dynamic,6,25144,1,92.02
s_0232,1639,75,dynamic,6,31120,1,76.36
s_0233,140,13,dynamic,6,14982,1,96.61
s_0234,827,87,dynamic,6,46689,1,90.16
s_0235,741,41,dynamic,6,25343,1,96.69
s_0236,883,27,dynamic,6,41214,1,100.00
s_0237,794,32,dynamic,6,42732,1,100.00
s_0238,985,49,dynamic,6,30206,1,78.48
s_0239,1422,64,dynamic,6,48411,1,86.76
s_0240,76,6,dynamic,6,12496,1,100.00
s_0241,2425,175,dynamic,6,57310,1,90.09
s_0242,2255,114,dynamic,6,39628,1,89.15
s_0243,376,22,dynamic,6,29087,1,97.33
s_0244,1649,75,dynamic,6,29430,1,79.92
s_0245,1076,27,dynamic,6,31847,1,82.06
s_0246,275,12,dynamic,6,21570,1,88.24
s_0247,984,64,dynamic,6,46369,1,100.00
s_0248,1996,193,dynamic,6,39256,1,73.77
s_0249,2385,82,dynamic,6,32874,1,90.58
s_0250,327,18,dynamic,6,22235,1,99.93
s_0251,127,7,dynamic,6,54047,1,97.68
s_0252,1093,37,dynamic,6,22383,1,100.00
s_0253,4910,248,dynamic,6,32699,1,76.66
s_0254,959,35,dynamic,6,61896,1,100.00
s_0255,328,21,dynamic,6,31563,1,85.22
s_0256,1358,92,dynamic,6,36738,1,85.90
s_0257,577,20,dynamic,6,45448,1,97.38
s_0258,749,64,dynamic,6,20570,1,95.02
s_0259,1096,55,dynamic,6,42828,1,100.00
s_0260,1149,62,dynamic,6,49926,1,92.70
s_0261,664,31,dynamic,6,32964,1,81.37
s_0262,670,37,dynamic,6,16842,1,82.71
s_0263,589,41,dynamic,6,28016,1,92.48
s_0264,1396,118,dynamic,6,12764,1,99.41
s_0265,1577,109,dynamic,6,43502,1,100.00
s_0266,934,65,dynamic,6,22487,1,87.50
s_0267,11647,456,dynamic,6,31033,1,82.77
s_0268,406,22,dynamic,6,30648,1,98.09
s_0269,875,91,dynamic,6,29404,1,92.64
s_0270,2606,115,dynamic,6,27357,1,98.94
s_0271,670,44,dynamic,6,26630,1,100.00
s_0272,635,33,dynamic,6,16293,1,100.00
s_0273,6422,195,dynamic,6,17317,0,
s_0274,364,22,dynamic,6,29417,1,97.65
s_0275,780,36,dynamic,6,39892,1,85.71
s_0276,321,17,dynamic,6,33317,1,88.90
s_0277,913,51,dynamic,6,21957,1,91.14
s_0278,635,62,dynamic,6,35380,1,95.02
s_0279,1532,62,dynamic,6,16049,1,73.48
s_0280,913,43,dynamic,6,13632,1,100.00
s_0281,488,44,dynamic,6,22557,1,86.77
s_0282,1001,18,dynamic,6,19634,1,100.00
s_0283,2666,104,dynamic,6,44530,1,87.37
s_0284,401,22,dynamic,6,30997,1,83.81
s_0285,956,41,dynamic,6,22872,1,100.00
s_0286,294,18,dynamic,6,36300,1,96.79
s_0287,1585,69,dynamic,6,33584,1,85.33
s_0288,477,13,dynamic,6,43925,1,84.28
s_0289,433,30,dynamic,6,21397,1,99.46
s_0290,1350,101,dynamic,6,19746,1,93.15
s_0291,1666,46,dynamic,6,6309,1,77.16
s_0292,1265,58,dynamic,6,43346,1,93.45
s_0293,1047,51,dynamic,6,29395,1,84.74
s_0294,297,18,dynamic,6,20626,1,100.00
s_0295,539,25,dynamic,6,34562,1,89.13
s_0296,179,9,dynamic,6,36762,1,77.27
s_0297,3470,213,dynamic,6,32989,1,80.30
s_0298,586,36,dynamic,6,27144,1,100.00
s_0299,508,24,dynamic,6,40699,0,
s_0300,1067,55,dynamic,6,21340,1,100.00
s_0301,2924,143,dynamic,6,44771,1,97.57
s_0302,1798,70,dynamic,6,30524,0,
s_0303,252,15,dynamic,6,28374,1,92.49
s_0304,3578,216,dynamic,6,37348,0,
s_0305,1575,91,dynamic,6,24330,1,83.18
s_0306,287,21,dynamic,6,28299,1,96.31
s_0307,242,11,dynamic,6,29169,1,93.97
s_0308,1048,61,dynamic,6,25483,1,91.11
s_0309,852,31,dynamic,6,41985,1,86.65
s_0310,1188,82,dynamic,6,25615,1,84.12
s_0311,1616,65,dynamic,6,25823,1,89.31
s_0312,483,33,dynamic,6,30343,1,77.34
s_0313,481,22,dynamic,6,37009,1,77.95
s_0314,3484,113,dynamic,6,57420,1,82.41
s_0315,324,23,dynamic,6,16752,1,100.00
s_0316,2565,108,dynamic,6,17373,1,88.56
s_0317,7707,138,dynamic,6,31867,1,100.00
s_0318,614,24,dynamic,6,37583,1,100.00
s_0319,178,14,dynamic,6,35857,1,100.00
s_0320,290,17,dynamic,6,39924,1,90.43
s_0321,650,39,dynamic,6,35426,1,79.35
s_0322,460,30,dynamic,6,35038,1,100.00
s_0323,1179,48,dynamic,6,28498,1,100.00
s_0324,1855,61,dynamic,6,26448,1,96.08
s_0325,43,4,dynamic,6,23390,1,100.00
s_0326,311,17,dynamic,6,20976,1,100.00
s_0327,1236,49,dynamic,6,41316,1,80.52
s_0328,345,17,dynamic,6,18746,1,100.00
s_0329,1653,102,dynamic,6,43495,1,94.30
s_0330,2925,136,dynamic,6,16719,1,95.51
s_0331,394,34,dynamic,6,27357,1,86.88
s_0332,852,31,dynamic,6,32307,1,100.00
s_0333,572,28,dynamic,6,29756,1,88.73
s_0334,3852,219,dynamic,6,31682,1,91.32
s_0335,2267,90,dynamic,6,37924,0,
s_0336,960,69,dynamic,6,21923,1,100.00
s_0337,769,43,dynamic,6,19818,1,92.99
s_0338,262,20,dynamic,6,20102,1,96.15
s_0339,431,33,dynamic,6,54906,1,100.00
s_0340,470,29,dynamic,6,13767,1,90.86
s_0341,1350,80,dynamic,6,47879,1,100.00
s_0342,714,44,dynamic,6,37574,1,88.80
s_0343,998,97,dynamic,6,30897,1,72.35
s_0344,814,38,dynamic,6,31719,1,91.59
s_0345,3120,77,dynamic,6,25098,1,96.98
s_0346,1324,96,dynamic,6,29810,1,100.00
s_0347,399,25,dynamic,6,16984,1,94.52
s_0348,677,41,dynamic,6,27318,1,99.49
s_0349,312,20,dynamic,6,34050,1,96.26
s_0350,561,33,dynamic,6,29791,1,100.00
s_0351,420,36,dynamic,6,63310,1,88.30
s_0352,2622,140,dynamic,6,17138,1,78.90
s_0353,791,56,dynamic,6,37520,1,87.24
s_0354,1601,106,dynamic,6,19974,0,
s_0355,828,37,dynamic,6,31790,1,73.65
s_0356,311,15,dynamic,6,25148,1,99.65
s_0357,269,11,dynamic,6,21019,1,100.00
s_0358,1155,35,dynamic,6,12645,1,89.20
s_0359,156,8,dynamic,6,28589,1,93.84
s_0360,1076,42,dynamic,6,18484,1,100.00
s_0361,84,8,dynamic,6,26204,1,100.00
s_0362,1000,50,dynamic,6,35051,1,100.00
s_0363,923,38,dynamic,6,21151,1,91.79
s_0364,221,9,dynamic,6,23716,1,100.00
s_0365,292,21,dynamic,6,49245,1,98.65
s_0366,452,39,dynamic,6,65758,1,96.38
s_0367,908,60,dynamic,6,33344,1,65.65
s_0368,144,8,dynamic,6,26680,1,100.00
s_0369,144,7,dynamic,6,26214,1,84.84
s_0370,1696,60,dynamic,6,33395,1,92.23
s_0371,442,27,dynamic,6,34036,1,88.93
s_0372,746,46,dynamic,6,31376,1,88.68
s_0373,1583,101,dynamic,6,71355,1,94.64
s_0374,1391,74,dynamic,6,37816,1,89.50
s_0375,414,20,dynamic,6,40972,1,100.00
s_0376,1297,57,dynamic,6,27018,1,100.00
s_0377,732,25,dynamic,6,23791,0,
s_0378,294,18,dynamic,6,30077,1,94.36
s_0379,817,51,dynamic,6,25412,1,91.87
s_0380,400,19,dynamic,6,22238,1,100.00
s_0381,830,31,dynamic,6,37859,1,87.59
s_0382,908,51,dynamic,6,18560,1,97.94
s_0383,271,11,dynamic,6,47484,1,78.30
s_0384,1507,111,dynamic,6,19331,1,87.13
s_0385,409,23,dynamic,6,40256,1,100.00
s_0386,380,25,dynamic,6,28999,1,100.00
s_0387,3369,103,dynamic,6,33658,1,86.21
s_0388,434,31,dynamic,6,26510,1,97.43
s_0389,760,60,dynamic,6,37911,1,100.00
s_0390,3558,168,dynamic,6,27214,1,94.51
s_0391,595,21,dynamic,6,34287,1,99.57
s_0392,118,9,dynamic,6,26312,1,100.00
s_0393,4570,146,dynamic,6,45038,0,
s_0394,581,19,dynamic,6,21824,1,100.00
s_0395,423,29,dynamic,6,45509,1,100.00
s_0396,955,48,dynamic,6,29676,1,86.40
s_0397,597,24,dynamic,6,32227,1,85.56
s_0398,558,18,dynamic,6,28818,1,100.00
s_0399,1002,80,dynamic,6,41199,1,89.07
s_0400,175,15,dynamic,6,26934,1,99.89
s_0401,1246,79,dynamic,6,38604,1,81.08
s_0402,754,52,dynamic,6,45267,1,92.61
s_0403,1864,94,dynamic,6,49452,1,100.00
s_0404,502,27,dynamic,6,23352,0,
s_0405,470,29,dynamic,6,12745,1,100.00
s_0406,1454,41,dynamic,6,29700,1,88.99
s_0407,283,25,dynamic,6,28771,1,92.41
s_0408,590,38,dynamic,6,30027,1,100.00
s_0409,2793,121,dynamic,6,19878,1,78.71
s_0410,2282,163,dynamic,6,62850,1,100.00
s_0411,896,24,dynamic,6,19045,1,82.02
s_0412,785,59,dynamic,6,46152,1,99.19
s_0413,675,43,dynamic,6,36307,1,91.41
s_0414,295,19,dynamic,6,21359,1,100.00
s_0415,175,10,dynamic,6,12988,1,100.00
s_0416,998,65,dynamic,6,18306,1,100.00
s_0417,528,23,dynamic,6,36030,1,80.94
s_0418,351,16,dynamic,6,39124,1,80.48
s_0419,394,15,dynamic,6,34338,1,100.00
s_0420,779,22,dynamic,6,20526,1,100.00
s_0421,750,29,dynamic,6,45066,1,77.69
s_0422,56,5,dynamic,6,22013,1,88.00
s_0423,636,24,dynamic,6,31734,0,
s_0424,1848,92,dynamic,6,28132,1,92.89
s_0425,204,11,dynamic,6,31765,1,83.60
s_0426,1087,73,dynamic,6,45698,1,100.00
s_0427,2219,168,dynamic,6,20373,1,81.13
s_0428,1499,64,dynamic,6,23731,1,100.00
s_0429,346,27,dynamic,6,36423,1,100.00
s_0430,870,44,dynamic,6,26344,1,86.09
s_0431,887,62,dynamic,6,21879,0,
s_0432,829,52,dynamic,6,33370,1,95.93
s_0433,2310,88,dynamic,6,29237,1,100.00
s_0434,553,42,dynamic,6,52262,1,100.00
s_0435,7741,198,dynamic,6,12598,1,82.49
s_0436,1475,43,dynamic,6,26249,1,96.80
s_0437,440,15,dynamic,6,33259,1,100.00
s_0438,365,16,dynamic,6,21431,1,79.39
s_0439,1360,120,dynamic,6,20274,1,100.00
s_0440,580,34,dynamic,6,40730,0,
s_0441,4020,135,dynamic,6,31108,0,
s_0442,713,31,dynamic,6,30292,1,78.45
s_0443,1019,55,dynamic,6,26281,1,99.93
s_0444,214,17,dynamic,6,20202,1,100.00
s_0445,1335,70,dynamic,6,20447,1,88.60
s_0446,2303,119,dynamic,6,29387,1,81.14
s_0447,1566,65,dynamic,6,32323,1,86.49
s_0448,222,11,dynamic,6,18465,1,95.80
s_0449,1776,88,dynamic,6,30382,1,92.59
s_0450,680,22,dynamic,6,25755,1,69.44
s_0451,729,30,dynamic,6,33014,1,82.89
s_0452,3472,214,dynamic,6,25061,1,100.00
s_0453,620,20,dynamic,6,30835,1,92.92
s_0454,1834,91,dynamic,6,23695,1,98.99
s_0455,3731,95,dynamic,6,32789,1,99.38
s_0456,596,38,dynamic,6,26057,1,100.00
s_0457,379,20,dynamic,6,40249,1,100.00
s_0458,1352,50,dynamic,6,32081,1,93.17
s_0459,3152,166,dynamic,6,19416,1,100.00
s_0460,650,36,dynamic,6,18334,1,93.10
s_0461,1619,91,dynamic,6,36266,1,85.10
s_0462,156,9,dynamic,6,27277,1,100.00
s_0463,453,23,dynamic,6,35421,1,88.76
s_0464,757,34,dynamic,6,19924,1,99.72
s_0465,1479,83,dynamic,6,23136,1,97.97
s_0466,1825,119,dynamic,6,25619,1,76.48
s_0467,767,26,dynamic,6,30343,1,94.39
s_0468,107,8,dynamic,6,22900,1,100.00
s_0469,236,21,dynamic,6,41167,1,100.00
s_0470,3213,131,dynamic,6,32227,0,
s_0471,351,42,dynamic,6,25026,1,100.00
