# RQ6 -- head-to-head on the common Java-8-compatible subset (4,200 classes).
# Paper Table tab:rq6_comparison (Sec. 5.7). One row per class per system.
# All systems run on the same sandboxes and the same metric pipeline; the
# quality columns are populated only where the test finally compiled, and the
# table's means are the means of those columns.
# cost is prompt+completion tokens per class, or CPU-seconds for EvoSuite.
class_id,loc,cyclomatic_complexity,system,compiled_initially,compiled,branch_coverage,line_coverage,mutation_score,mnt,cost,cost_unit
j8_0510,231,17,benjitest-dynamic,1,1,93.05,95.92,91.3,2.54,19084.0,tokens
j8_0511,1545,90,benjitest-dynamic,1,1,86.33,87.68,73.39,2.94,46431.0,tokens
j8_0512,1015,42,benjitest-dynamic,1,1,100.0,100.0,100.0,0.69,42955.0,tokens
j8_0513,1030,34,benjitest-dynamic,1,1,100.0,100.0,100.0,2.56,32575.0,tokens
j8_0514,1158,57,benjitest-dynamic,1,1,87.99,94.86,87.41,3.74,34617.0,tokens
j8_0515,492,46,benjitest-dynamic,1,1,84.19,91.3,100.0,4.41,35054.0,tokens
j8_0516,862,44,benjitest-dynamic,1,1,100.0,100.0,100.0,0.67,27332.0,tokens
j8_0517,408,19,benjitest-dynamic,1,1,77.62,88.16,72.12,4.73,22514.0,tokens
j8_0518,1264,72,benjitest-dynamic,1,1,83.46,90.04,87.68,3.87,33038.0,tokens
j8_0519,217,19,benjitest-dynamic,1,1,100.0,100.0,100.0,4.11,13460.0,tokens
j8_0520,4124,144,benjitest-dynamic,1,1,73.9,81.88,83.06,3.69,48753.0,tokens
j8_0521,1249,79,benjitest-dynamic,1,1,94.63,98.23,100.0,3.12,47262.0,tokens
j8_0522,1053,64,benjitest-dynamic,1,1,86.44,90.58,92.31,1.86,45090.0,tokens
j8_0523,333,29,benjitest-dynamic,1,1,89.38,92.38,97.6,3.78,22180.0,tokens
j8_0524,3651,83,benjitest-dynamic,1,1,81.44,91.34,99.69,2.92,45473.0,tokens
j8_0525,1333,66,benjitest-dynamic,1,1,90.69,99.07,96.08,4.81,42771.0,tokens
j8_0526,1810,76,benjitest-dynamic,1,1,78.73,87.63,94.73,3.2,37202.0,tokens
j8_0527,1379,51,benjitest-dynamic,1,1,93.58,96.71,100.0,2.59,35529.0,tokens
j8_0528,1479,61,benjitest-dynamic,1,1,96.34,97.03,85.68,5.09,43893.0,tokens
j8_0529,2661,120,benjitest-dynamic,1,1,78.61,83.76,90.77,4.65,45905.0,tokens
j8_0530,771,24,benjitest-dynamic,1,1,92.1,89.61,87.28,3.68,34375.0,tokens
j8_0531,1146,31,benjitest-dynamic,0,0,,,,,31757.0,tokens
j8_0532,734,54,benjitest-dynamic,1,1,99.84,97.84,100.0,2.99,29280.0,tokens
j8_0533,860,42,benjitest-dynamic,1,1,92.17,92.23,89.55,3.24,26509.0,tokens
j8_0534,1917,80,benjitest-dynamic,1,1,73.83,85.03,85.09,4.13,51506.0,tokens
j8_0535,2985,114,benjitest-dynamic,1,1,78.22,86.42,81.54,4.32,59004.0,tokens
j8_0536,1680,83,benjitest-dynamic,1,1,91.17,99.81,100.0,1.24,33262.0,tokens
j8_0537,2734,71,benjitest-dynamic,0,1,62.3,72.01,73.7,3.94,37311.0,tokens
j8_0538,1227,89,benjitest-dynamic,1,1,87.92,95.64,95.97,3.69,33152.0,tokens
j8_0539,336,41,benjitest-dynamic,1,1,100.0,98.22,100.0,2.77,25963.0,tokens
j8_0540,21,2,benjitest-dynamic,1,1,98.92,97.24,100.0,3.84,7903.0,tokens
j8_0541,578,37,benjitest-dynamic,1,1,92.45,94.79,80.18,0.87,36640.0,tokens
j8_0542,310,24,benjitest-dynamic,1,1,100.0,100.0,100.0,1.4,23101.0,tokens
j8_0543,145,9,benjitest-dynamic,1,1,97.76,100.0,83.94,3.32,11485.0,tokens
j8_0544,1710,69,benjitest-dynamic,1,1,100.0,100.0,100.0,1.53,39838.0,tokens
j8_0545,1253,55,benjitest-dynamic,1,1,97.82,97.97,100.0,3.22,30525.0,tokens
j8_0546,529,24,benjitest-dynamic,1,1,77.54,93.92,96.03,4.46,28903.0,tokens
j8_0547,80,5,benjitest-dynamic,1,1,100.0,97.85,95.52,3.69,7903.0,tokens
j8_0548,395,24,benjitest-dynamic,1,1,66.27,83.95,67.19,3.44,15642.0,tokens
j8_0549,165,10,benjitest-dynamic,1,1,78.52,85.11,79.19,4.55,18130.0,tokens
j8_0550,1961,119,benjitest-dynamic,1,1,73.12,85.59,87.08,3.79,45748.0,tokens
j8_0551,628,41,benjitest-dynamic,1,1,82.86,88.52,96.37,3.72,34547.0,tokens
j8_0552,2254,66,benjitest-dynamic,1,1,90.36,91.43,94.14,4.76,37615.0,tokens
j8_0553,95,8,benjitest-dynamic,1,1,100.0,100.0,88.56,2.6,11212.0,tokens
j8_0554,183,15,benjitest-dynamic,1,1,98.94,100.0,95.0,2.87,7903.0,tokens
j8_0555,1313,60,benjitest-dynamic,1,1,86.48,88.68,89.97,4.07,53083.0,tokens
j8_0556,1343,70,benjitest-dynamic,1,1,100.0,96.17,100.0,3.59,42345.0,tokens
j8_0557,348,17,benjitest-dynamic,1,1,100.0,100.0,100.0,2.03,25750.0,tokens
j8_0558,297,22,benjitest-dynamic,1,1,100.0,100.0,100.0,2.03,20352.0,tokens
j8_0559,1061,62,benjitest-dynamic,0,0,,,,,33502.0,tokens
j8_0560,624,28,benjitest-dynamic,1,1,95.07,96.85,86.55,2.37,38779.0,tokens
j8_0561,418,18,benjitest-dynamic,1,1,82.0,86.62,78.59,1.81,15331.0,tokens
j8_0562,358,23,benjitest-dynamic,1,1,88.71,89.89,90.74,3.65,28788.0,tokens
j8_0563,1316,65,benjitest-dynamic,1,1,94.76,96.25,100.0,3.4,39207.0,tokens
j8_0564,1585,57,benjitest-dynamic,1,1,69.74,89.77,78.85,4.44,49365.0,tokens
j8_0565,2052,66,benjitest-dynamic,1,1,71.96,84.67,76.56,3.09,45325.0,tokens
j8_0566,1958,86,benjitest-dynamic,1,1,85.5,85.64,75.82,4.64,45339.0,tokens
j8_0567,315,27,benjitest-dynamic,1,1,98.88,95.67,87.46,3.55,25080.0,tokens
j8_0568,533,23,benjitest-dynamic,1,1,78.21,81.54,79.89,2.79,25218.0,tokens
j8_0569,2347,93,benjitest-dynamic,1,1,75.97,80.28,57.45,4.04,30947.0,tokens
j8_0570,298,23,benjitest-dynamic,1,1,100.0,100.0,100.0,2.35,21641.0,tokens
j8_0571,1033,50,benjitest-dynamic,1,1,93.96,95.3,100.0,2.54,33602.0,tokens
j8_0572,1065,43,benjitest-dynamic,1,1,96.03,100.0,100.0,2.88,21579.0,tokens
j8_0573,424,25,benjitest-dynamic,1,1,90.09,96.34,100.0,5.3,15235.0,tokens
j8_0574,838,41,benjitest-dynamic,1,1,91.16,95.66,97.13,2.66,54422.0,tokens
j8_0575,1765,76,benjitest-dynamic,0,1,76.61,82.21,76.76,4.28,36417.0,tokens
j8_0576,3838,184,benjitest-dynamic,1,1,78.64,89.48,85.06,3.38,55095.0,tokens
j8_0577,521,37,benjitest-dynamic,1,1,93.54,98.15,83.96,4.53,22673.0,tokens
j8_0578,551,33,benjitest-dynamic,1,1,100.0,94.79,76.01,2.84,25729.0,tokens
j8_0579,989,42,benjitest-dynamic,1,1,86.87,100.0,82.18,3.74,25007.0,tokens
j8_0580,201,16,benjitest-dynamic,1,1,92.81,86.72,83.04,4.24,18902.0,tokens
j8_0581,777,47,benjitest-dynamic,1,1,82.47,92.97,100.0,3.03,33102.0,tokens
j8_0582,205,12,benjitest-dynamic,1,1,100.0,100.0,100.0,3.42,8066.0,tokens
j8_0583,1365,39,benjitest-dynamic,1,1,78.39,79.54,82.59,4.65,35010.0,tokens
j8_0584,566,31,benjitest-dynamic,1,1,100.0,100.0,100.0,2.39,27136.0,tokens
j8_0585,2077,79,benjitest-dynamic,1,1,75.45,80.75,77.93,3.95,44682.0,tokens
j8_0586,330,13,benjitest-dynamic,1,1,96.92,94.2,88.56,3.58,20388.0,tokens
j8_0587,829,40,benjitest-dynamic,1,1,97.51,98.01,95.47,1.21,23219.0,tokens
j8_0588,862,35,benjitest-dynamic,1,1,88.92,95.6,92.4,3.31,24416.0,tokens
j8_0589,658,34,benjitest-dynamic,1,1,100.0,100.0,99.17,3.53,23181.0,tokens
j8_0590,1607,59,benjitest-dynamic,1,1,91.4,100.0,98.72,2.82,37329.0,tokens
j8_0591,343,28,benjitest-dynamic,1,1,82.64,90.99,96.02,4.26,15632.0,tokens
j8_0592,897,70,benjitest-dynamic,1,1,100.0,100.0,92.62,0.0,30548.0,tokens
j8_0593,638,43,benjitest-dynamic,1,1,80.62,86.95,78.77,3.3,23789.0,tokens
j8_0594,405,24,benjitest-dynamic,1,1,82.59,96.66,75.57,5.07,33291.0,tokens
j8_0595,2527,160,benjitest-dynamic,1,1,71.91,79.9,71.99,4.78,50313.0,tokens
j8_0596,654,39,benjitest-dynamic,1,1,78.65,86.89,92.76,5.23,31016.0,tokens
j8_0597,489,34,benjitest-dynamic,1,1,87.07,98.89,91.87,1.29,27809.0,tokens
j8_0598,1852,55,benjitest-dynamic,1,1,80.32,83.82,71.48,3.4,36934.0,tokens
j8_0599,576,31,benjitest-dynamic,1,1,95.29,89.85,93.23,2.26,36336.0,tokens
j8_0600,657,44,benjitest-dynamic,1,1,84.86,91.96,90.68,3.2,34784.0,tokens
j8_0601,378,31,benjitest-dynamic,1,1,76.17,88.71,70.96,5.14,13739.0,tokens
j8_0602,1406,73,benjitest-dynamic,1,1,100.0,100.0,100.0,2.43,44731.0,tokens
j8_0603,1331,46,benjitest-dynamic,1,1,91.5,89.11,88.89,2.76,34424.0,tokens
j8_0604,318,13,benjitest-dynamic,1,1,98.58,92.16,91.1,0.97,19526.0,tokens
j8_0605,283,17,benjitest-dynamic,1,1,97.84,100.0,94.42,2.37,20128.0,tokens
j8_0606,1077,60,benjitest-dynamic,1,1,79.88,82.65,87.95,4.83,37643.0,tokens
j8_0607,1280,77,benjitest-dynamic,1,1,100.0,100.0,100.0,2.61,35666.0,tokens
j8_0608,487,35,benjitest-dynamic,1,1,99.99,97.91,100.0,2.72,22150.0,tokens
j8_0609,1140,40,benjitest-dynamic,1,1,100.0,96.18,93.44,2.7,40076.0,tokens
j8_0610,2190,74,benjitest-dynamic,0,1,72.53,70.27,68.42,5.77,30903.0,tokens
j8_0611,395,11,benjitest-dynamic,1,1,85.16,96.2,88.05,2.19,24453.0,tokens
j8_0612,1593,71,benjitest-dynamic,1,1,88.88,95.07,84.08,3.07,30849.0,tokens
j8_0613,362,35,benjitest-dynamic,1,1,95.87,95.78,88.26,3.35,29301.0,tokens
j8_0614,1056,31,benjitest-dynamic,1,1,86.23,95.9,96.35,4.2,34314.0,tokens
j8_0615,679,17,benjitest-dynamic,1,1,100.0,100.0,100.0,3.91,27980.0,tokens
j8_0616,1072,48,benjitest-dynamic,1,1,70.29,80.58,83.78,4.7,22790.0,tokens
j8_0617,2850,124,benjitest-dynamic,0,1,71.08,74.49,87.53,4.8,41884.0,tokens
j8_0618,322,24,benjitest-dynamic,1,1,100.0,98.24,100.0,4.7,24375.0,tokens
j8_0619,198,9,benjitest-dynamic,1,1,95.97,99.55,86.29,0.47,11063.0,tokens
j8_0620,1100,118,benjitest-dynamic,1,1,100.0,95.28,98.22,2.71,41189.0,tokens
j8_0621,2753,102,benjitest-dynamic,1,1,81.63,81.28,69.65,4.03,33806.0,tokens
j8_0622,583,35,benjitest-dynamic,1,1,88.43,88.39,100.0,3.41,26771.0,tokens
j8_0623,213,13,benjitest-dynamic,1,1,89.48,95.74,86.38,2.48,13586.0,tokens
j8_0624,97,8,benjitest-dynamic,1,1,97.87,100.0,100.0,2.96,13165.0,tokens
j8_0625,1316,70,benjitest-dynamic,1,1,87.29,98.41,81.53,3.52,50007.0,tokens
j8_0626,2375,106,benjitest-dynamic,1,1,81.46,92.14,100.0,3.11,50306.0,tokens
j8_0627,200,10,benjitest-dynamic,1,1,91.96,100.0,100.0,2.71,8578.0,tokens
j8_0628,309,26,benjitest-dynamic,1,1,91.96,100.0,87.16,2.7,27662.0,tokens
j8_0629,763,52,benjitest-dynamic,1,1,85.65,88.86,95.27,3.61,48027.0,tokens
j8_0630,584,38,benjitest-dynamic,1,1,90.11,90.92,91.34,3.54,29903.0,tokens
j8_0631,1399,104,benjitest-dynamic,1,1,90.93,90.01,100.0,3.81,38238.0,tokens
j8_0632,1900,68,benjitest-dynamic,1,1,79.81,92.91,90.34,3.91,45292.0,tokens
j8_0633,2727,96,benjitest-dynamic,1,1,81.76,89.8,84.14,3.88,51365.0,tokens
j8_0634,373,29,benjitest-dynamic,1,1,91.2,93.86,94.99,1.63,33683.0,tokens
j8_0635,618,26,benjitest-dynamic,1,1,100.0,100.0,100.0,2.1,21375.0,tokens
j8_0636,1955,86,benjitest-dynamic,0,0,,,,,47058.0,tokens
j8_0637,617,59,benjitest-dynamic,1,1,100.0,100.0,100.0,1.4,30141.0,tokens
j8_0638,784,29,benjitest-dynamic,1,1,87.76,96.29,86.1,3.22,29880.0,tokens
j8_0639,777,57,benjitest-dynamic,0,1,76.41,79.3,77.37,3.23,27508.0,tokens
j8_0640,3019,89,benjitest-dynamic,1,1,91.62,86.27,81.31,4.68,41630.0,tokens
j8_0641,4472,143,benjitest-dynamic,1,1,91.86,96.06,92.66,3.46,51304.0,tokens
j8_0642,456,24,benjitest-dynamic,1,1,91.82,93.9,87.6,4.19,22639.0,tokens
j8_0643,3406,120,benjitest-dynamic,1,1,88.51,96.02,92.38,3.32,47738.0,tokens
j8_0644,248,12,benjitest-dynamic,1,1,99.39,100.0,99.07,2.46,12878.0,tokens
j8_0645,624,38,benjitest-dynamic,1,1,74.29,84.85,90.86,4.35,23113.0,tokens
j8_0646,957,52,benjitest-dynamic,1,1,93.54,100.0,100.0,3.35,27559.0,tokens
j8_0647,668,39,benjitest-dynamic,1,1,91.8,100.0,99.09,2.29,27251.0,tokens
j8_0648,396,24,benjitest-dynamic,1,1,89.45,95.06,100.0,2.1,19645.0,tokens
j8_0649,293,18,benjitest-dynamic,1,1,92.98,100.0,100.0,2.76,26072.0,tokens
j8_0650,126,8,benjitest-dynamic,1,1,91.48,98.82,98.59,2.48,10861.0,tokens
j8_0651,2338,114,benjitest-dynamic,1,1,84.33,90.65,100.0,4.21,39538.0,tokens
j8_0652,4144,300,benjitest-dynamic,1,1,100.0,93.44,74.03,2.36,52010.0,tokens
j8_0653,556,33,benjitest-dynamic,1,1,87.29,82.15,79.04,3.23,26814.0,tokens
j8_0654,2804,192,benjitest-dynamic,1,1,86.9,90.84,85.18,4.09,44320.0,tokens
j8_0655,2852,193,benjitest-dynamic,1,1,96.27,92.66,100.0,3.61,42959.0,tokens
j8_0656,2759,144,benjitest-dynamic,1,1,92.9,100.0,100.0,3.41,44074.0,tokens
j8_0657,126,7,benjitest-dynamic,1,1,85.09,91.1,94.67,4.29,12635.0,tokens
j8_0658,1136,69,benjitest-dynamic,1,1,100.0,100.0,100.0,0.87,39300.0,tokens
j8_0659,4697,166,benjitest-dynamic,1,1,83.23,87.76,81.92,3.2,50056.0,tokens
j8_0660,684,36,benjitest-dynamic,1,1,89.2,95.02,92.36,3.88,31150.0,tokens
j8_0661,1430,61,benjitest-dynamic,1,1,100.0,98.67,87.92,2.59,41256.0,tokens
j8_0662,694,23,benjitest-dynamic,1,1,91.08,88.67,86.51,4.3,32354.0,tokens
j8_0663,1894,53,benjitest-dynamic,1,1,86.42,98.82,100.0,2.14,50944.0,tokens
j8_0664,178,16,benjitest-dynamic,1,1,76.69,87.9,91.73,3.8,14095.0,tokens
j8_0665,146,12,benjitest-dynamic,1,1,97.9,100.0,100.0,3.92,23888.0,tokens
j8_0666,695,36,benjitest-dynamic,1,1,100.0,100.0,100.0,2.94,43749.0,tokens
j8_0667,2326,66,benjitest-dynamic,1,1,88.14,93.72,90.95,4.14,38912.0,tokens
j8_0668,701,38,benjitest-dynamic,1,1,90.16,100.0,81.32,3.61,28525.0,tokens
j8_0669,218,13,benjitest-dynamic,1,1,95.56,100.0,94.24,1.18,27350.0,tokens
j8_0670,1619,140,benjitest-dynamic,1,1,81.55,80.14,94.6,4.3,44407.0,tokens
j8_0671,1069,50,benjitest-dynamic,1,1,90.91,96.58,93.04,3.58,36491.0,tokens
j8_0672,338,23,benjitest-dynamic,1,1,95.11,100.0,100.0,4.49,18326.0,tokens
j8_0673,1221,68,benjitest-dynamic,1,1,85.86,91.92,87.42,2.93,32014.0,tokens
j8_0674,4007,134,benjitest-dynamic,0,1,69.39,80.2,81.36,5.14,52313.0,tokens
j8_0675,231,11,benjitest-dynamic,1,1,97.3,94.96,94.77,0.87,21953.0,tokens
j8_0676,139,11,benjitest-dynamic,1,1,100.0,100.0,100.0,0.19,13394.0,tokens
j8_0677,281,34,benjitest-dynamic,1,1,81.49,83.91,72.92,5.48,31275.0,tokens
j8_0678,400,27,benjitest-dynamic,1,1,87.76,92.55,87.99,2.82,48378.0,tokens
j8_0679,1154,79,benjitest-dynamic,1,1,91.41,97.79,79.12,3.74,35998.0,tokens
j8_0680,1361,159,benjitest-dynamic,1,1,78.77,90.31,85.78,3.05,35935.0,tokens
j8_0681,335,16,benjitest-dynamic,1,1,70.66,82.78,84.65,3.93,24187.0,tokens
j8_0682,259,22,benjitest-dynamic,1,1,92.95,100.0,100.0,1.52,7903.0,tokens
j8_0683,140,9,benjitest-dynamic,1,1,81.78,81.63,80.53,4.41,8468.0,tokens
j8_0684,3212,87,benjitest-dynamic,1,1,76.74,90.17,86.14,4.63,43966.0,tokens
j8_0685,5215,206,benjitest-dynamic,1,1,88.8,90.83,86.92,3.01,56754.0,tokens
j8_0686,723,59,benjitest-dynamic,1,1,100.0,100.0,100.0,2.16,41024.0,tokens
j8_0687,1853,59,benjitest-dynamic,1,1,79.59,88.27,83.66,2.56,41077.0,tokens
j8_0688,975,40,benjitest-dynamic,1,1,92.33,95.85,86.9,2.35,31845.0,tokens
j8_0689,788,36,benjitest-dynamic,1,1,92.86,91.15,94.2,2.35,45661.0,tokens
j8_0690,199,12,benjitest-dynamic,1,1,100.0,100.0,100.0,2.25,7903.0,tokens
j8_0691,391,16,benjitest-dynamic,1,1,94.41,94.3,94.46,3.34,25040.0,tokens
j8_0692,517,22,benjitest-dynamic,1,1,97.25,100.0,100.0,3.0,33330.0,tokens
j8_0693,2685,160,benjitest-dynamic,1,1,83.5,86.47,74.7,3.9,46524.0,tokens
j8_0694,1091,42,benjitest-dynamic,1,1,98.58,100.0,95.88,3.17,27762.0,tokens
j8_0695,388,17,benjitest-dynamic,1,1,100.0,100.0,100.0,1.12,21006.0,tokens
j8_0696,2857,111,benjitest-dynamic,1,1,90.38,100.0,90.83,2.7,46932.0,tokens
j8_0697,341,27,benjitest-dynamic,1,1,85.05,100.0,100.0,4.01,22168.0,tokens
j8_0698,755,72,benjitest-dynamic,1,1,87.91,93.45,86.82,3.36,37234.0,tokens
j8_0699,343,14,benjitest-dynamic,1,1,87.39,92.07,91.65,4.54,25704.0,tokens
j8_0700,3879,189,benjitest-dynamic,1,1,85.54,85.89,85.84,4.53,45911.0,tokens
j8_0701,1144,52,benjitest-dynamic,1,1,81.45,88.03,98.22,4.32,35195.0,tokens
j8_0702,262,26,benjitest-dynamic,1,1,95.44,100.0,100.0,2.1,25336.0,tokens
j8_0703,560,17,benjitest-dynamic,1,1,79.02,81.97,71.36,5.22,19772.0,tokens
j8_0704,415,18,benjitest-dynamic,1,1,87.21,91.54,92.57,3.45,26832.0,tokens
j8_0705,673,40,benjitest-dynamic,1,1,99.23,97.0,100.0,4.32,35310.0,tokens
j8_0706,200,16,benjitest-dynamic,1,1,91.16,93.72,80.43,3.98,18003.0,tokens
j8_0707,909,53,benjitest-dynamic,1,1,86.49,84.22,80.05,3.26,33785.0,tokens
j8_0708,723,36,benjitest-dynamic,1,1,89.57,97.88,91.33,3.23,23631.0,tokens
j8_0709,1133,45,benjitest-dynamic,1,1,72.24,79.25,85.91,4.79,37709.0,tokens
j8_0710,593,21,benjitest-dynamic,1,1,94.11,96.46,88.97,3.53,24655.0,tokens
j8_0711,310,14,benjitest-dynamic,1,1,80.03,86.41,93.85,5.0,13185.0,tokens
j8_0712,690,44,benjitest-dynamic,1,1,90.7,97.61,96.66,1.45,30185.0,tokens
j8_0713,6212,282,benjitest-dynamic,1,1,78.67,83.6,73.2,4.46,56768.0,tokens
j8_0714,362,15,benjitest-dynamic,1,1,91.44,94.61,100.0,1.57,18864.0,tokens
j8_0715,960,47,benjitest-dynamic,1,1,100.0,100.0,100.0,2.69,33340.0,tokens
j8_0716,1492,61,benjitest-dynamic,1,1,100.0,95.43,100.0,2.93,52982.0,tokens
j8_0717,646,28,benjitest-dynamic,1,1,100.0,100.0,100.0,3.29,33978.0,tokens
j8_0718,2517,90,benjitest-dynamic,1,1,81.36,77.48,100.0,2.53,44031.0,tokens
j8_0719,3558,104,benjitest-dynamic,1,1,73.19,80.42,83.12,3.94,48544.0,tokens
j8_0720,758,55,benjitest-dynamic,1,1,80.03,84.16,86.63,3.1,36910.0,tokens
j8_0721,293,16,benjitest-dynamic,1,1,100.0,97.78,100.0,3.19,21960.0,tokens
j8_0722,735,31,benjitest-dynamic,1,1,87.05,92.68,99.79,3.44,26940.0,tokens
j8_0723,785,36,benjitest-dynamic,1,1,82.1,83.45,85.15,5.14,32952.0,tokens
j8_0724,1393,64,benjitest-dynamic,1,1,87.62,90.6,94.43,2.36,36786.0,tokens
j8_0725,2072,204,benjitest-dynamic,1,1,72.65,80.89,75.12,4.46,41289.0,tokens
j8_0726,2131,92,benjitest-dynamic,1,1,74.92,87.95,73.35,3.52,41379.0,tokens
j8_0727,2071,96,benjitest-dynamic,1,1,98.3,100.0,93.42,2.96,39270.0,tokens
j8_0728,1445,63,benjitest-dynamic,1,1,82.14,82.95,85.15,3.76,49969.0,tokens
j8_0729,134,6,benjitest-dynamic,1,1,100.0,100.0,100.0,3.06,14483.0,tokens
j8_0730,328,21,benjitest-dynamic,1,1,82.36,87.4,90.41,3.06,21853.0,tokens
j8_0731,463,35,benjitest-dynamic,1,1,90.23,97.68,84.18,2.55,26801.0,tokens
j8_0732,391,25,benjitest-dynamic,1,1,99.26,97.48,100.0,3.18,31305.0,tokens
j8_0733,358,13,benjitest-dynamic,1,1,92.46,98.02,93.67,2.8,24855.0,tokens
j8_0734,1458,57,benjitest-dynamic,1,1,78.24,91.82,64.13,0.41,49346.0,tokens
j8_0735,351,29,benjitest-dynamic,1,1,81.03,83.38,94.71,2.71,32312.0,tokens
j8_0736,188,16,benjitest-dynamic,1,1,78.93,87.45,73.94,3.26,14799.0,tokens
j8_0737,3838,139,benjitest-dynamic,1,1,83.73,95.07,97.79,1.63,46442.0,tokens
j8_0738,1235,62,benjitest-dynamic,1,1,88.15,91.51,98.44,2.89,46867.0,tokens
j8_0739,952,61,benjitest-dynamic,1,1,86.85,96.01,100.0,3.51,41010.0,tokens
j8_0740,315,14,benjitest-dynamic,1,1,86.98,95.61,81.46,3.72,21250.0,tokens
j8_0741,838,38,benjitest-dynamic,1,1,90.3,87.5,73.24,3.79,44196.0,tokens
j8_0742,1844,84,benjitest-dynamic,1,1,86.49,90.7,100.0,4.09,42000.0,tokens
j8_0743,477,42,benjitest-dynamic,1,1,98.75,100.0,96.86,0.83,28988.0,tokens
j8_0744,791,45,benjitest-dynamic,1,1,100.0,100.0,98.71,3.32,39331.0,tokens
j8_0745,260,15,benjitest-dynamic,1,1,94.38,99.56,97.6,4.17,27485.0,tokens
j8_0746,1856,78,benjitest-dynamic,1,1,86.16,90.44,96.23,2.0,41728.0,tokens
j8_0747,853,32,benjitest-dynamic,1,1,100.0,100.0,100.0,3.35,23905.0,tokens
j8_0748,842,47,benjitest-dynamic,1,1,95.55,98.26,90.21,3.12,26255.0,tokens
j8_0749,1365,56,benjitest-dynamic,0,0,,,,,33800.0,tokens
j8_0750,1752,131,benjitest-dynamic,1,1,97.64,98.31,92.7,2.99,34586.0,tokens
j8_0751,150,13,benjitest-dynamic,1,1,84.9,89.52,86.08,2.7,20166.0,tokens
j8_0752,162,12,benjitest-dynamic,1,1,86.07,94.2,82.48,3.55,8403.0,tokens
j8_0753,2345,89,benjitest-dynamic,1,1,84.39,87.67,76.69,3.72,52054.0,tokens
j8_0754,5135,257,benjitest-dynamic,0,1,68.37,73.04,74.77,5.23,47354.0,tokens
j8_0755,504,24,benjitest-dynamic,1,1,98.9,95.64,100.0,3.14,20515.0,tokens
j8_0756,561,43,benjitest-dynamic,1,1,90.02,96.31,93.98,2.05,20943.0,tokens
j8_0757,2260,115,benjitest-dynamic,1,1,79.38,83.66,85.67,4.05,40523.0,tokens
j8_0758,3956,210,benjitest-dynamic,1,1,79.94,87.17,73.84,2.94,40790.0,tokens
j8_0759,1164,79,benjitest-dynamic,1,1,100.0,100.0,100.0,3.38,29043.0,tokens
j8_0760,522,34,benjitest-dynamic,1,1,73.96,82.52,79.43,5.0,26655.0,tokens
j8_0761,817,23,benjitest-dynamic,1,1,87.93,97.94,81.66,2.51,33656.0,tokens
j8_0762,2846,195,benjitest-dynamic,1,1,91.78,88.76,95.55,2.81,59947.0,tokens
j8_0763,575,28,benjitest-dynamic,1,1,96.68,97.92,95.55,4.79,25042.0,tokens
j8_0764,1058,63,benjitest-dynamic,1,1,80.68,89.73,89.25,2.99,29264.0,tokens
j8_0765,3647,98,benjitest-dynamic,0,0,,,,,52683.0,tokens
j8_0766,383,38,benjitest-dynamic,1,1,92.17,91.53,100.0,1.59,34284.0,tokens
j8_0767,1038,47,benjitest-dynamic,1,1,85.77,87.28,87.25,6.22,22227.0,tokens
j8_0768,2788,178,benjitest-dynamic,1,1,89.35,96.37,81.29,2.86,45621.0,tokens
j8_0769,378,19,benjitest-dynamic,1,1,98.6,100.0,92.75,2.32,26807.0,tokens
j8_0770,3978,274,benjitest-dynamic,0,1,80.35,83.13,93.76,4.46,53647.0,tokens
j8_0771,156,12,benjitest-dynamic,1,1,100.0,100.0,100.0,1.47,7903.0,tokens
j8_0772,816,41,benjitest-dynamic,1,1,75.01,84.8,91.08,4.14,38157.0,tokens
j8_0773,567,33,benjitest-dynamic,1,1,100.0,100.0,100.0,2.05,30948.0,tokens
j8_0774,669,23,benjitest-dynamic,1,1,76.85,84.62,77.7,6.48,39825.0,tokens
j8_0775,829,35,benjitest-dynamic,1,1,83.4,91.69,82.44,1.59,38010.0,tokens
j8_0776,463,34,benjitest-dynamic,1,1,96.88,100.0,84.69,3.54,25303.0,tokens
j8_0777,3526,149,benjitest-dynamic,1,1,75.35,83.22,67.27,5.41,43059.0,tokens
j8_0778,1199,59,benjitest-dynamic,1,1,100.0,100.0,89.88,2.0,38586.0,tokens
j8_0779,534,25,benjitest-dynamic,1,1,93.94,95.94,98.34,2.16,28695.0,tokens
j8_0780,1379,61,benjitest-dynamic,1,1,79.64,82.27,59.54,4.61,34500.0,tokens
j8_0781,1250,72,benjitest-dynamic,1,1,83.51,92.95,94.27,4.4,32827.0,tokens
j8_0782,1911,103,benjitest-dynamic,1,1,87.01,95.51,100.0,2.28,43312.0,tokens
j8_0783,850,57,benjitest-dynamic,1,1,100.0,95.58,90.65,3.11,31694.0,tokens
j8_0784,182,23,benjitest-dynamic,1,1,80.3,82.51,83.19,4.48,27947.0,tokens
j8_0785,400,18,benjitest-dynamic,1,1,93.36,96.22,100.0,3.29,21836.0,tokens
j8_0786,1698,75,benjitest-dynamic,1,1,79.67,82.27,79.09,5.56,41760.0,tokens
j8_0787,692,68,benjitest-dynamic,1,1,85.84,91.0,86.31,2.25,25015.0,tokens
j8_0788,888,33,benjitest-dynamic,1,1,84.85,81.87,77.98,3.74,35641.0,tokens
